id,comment,rating,review_date
11,en este gimnasio hay que estar bregando con algunos clientes que tienen comportamientos ruines egoistas sin empatía ni educación hacia otros socios que se saltan las normas lógicas de utilización de máquinas llegando ya en varias ocasiones a tener que aguantar ofensas y faltas de respeto en las máquinas smith en horas punta se quedan acaparando la máquina mirando el móvil o no haciendo nada les preguntas y te responden algunos de mala manera diciendo me queda mucho o tres ejercicios más esa máquina tiene muchos usos multipower y cada uno la utiliza para un fin le comento hoy a un cliente que no es razonable habiendo otras personas esperando hacer tres ejercicios me dice que quién ha dicho eso que me tocará esperar como ha esperado él baja la monitora a hablar con él y dice que le he querido echar de la máquina y otras mentiras y que hay más máquinas y que le voy a tocar los a él no está conforne con compartir porque no va a cambiar el banco esto y lo otro me dice la monitora que cuando acabe hago yo y se queda allí dorándole la píldora y haciendo gestos de qué se le va a hacer disculpando la situación o dándole cera le digo que hay que ver encima que voy a pedir una cosa de sentido común todavía parece que le está dando la razón o excusándose por molestarle me dice que no me meta en su trabajo que ella sabe como hacer las cosas todo acabó que terminó todas las tareas de la máquina con tranquilidad y pelillos a la mar un vecino de máquina que si subo a molestarla que haga otra cosa etc parece que hay dos tratos para unos y otros,1,Hace 5 meses
12,fui socia durante mas dd un año pero últimamente siempre está lleno la música altísima no hay sitio ya en las clases ni reservando con antelación y si llegas unos minutos tarde por cuestiones personales aún con la reserva no te dejan pasar y encima te echan de malas maneras los baños cada vez más sucios los monitores cada vez más desagradables no les culpo debe ser un horror trabajar ahí material roto y sucio una pena hace unos meses estaba mucho mejor pero ahora entre que han subido el precio y el servicio es peor me quité menos mal que están abriendo mejores y nuevos gimnasios por la zona,1,Hace un mes
13,el mejor gimnasio de la zona sin duda las instalaciones están impecables las maquinas están bastante nuevas la zona exterior está genial para entrenar al aire libre y los vestuarios muy limpios 10 10,5,Hace 2 años
14,fui a probar con el pase de día buenas instalaciones divididas en varios niveles no hay una aglomeración exagerada de gente y tienen bastante maquinaria estuve cómoda y pude entrenar bien me queda algo retirado de casa si no me inscribiría,5,Hace 4 meses
15,el servicio muy bueno hasta que el día 29 07 decido darme de baja por motivos de mudanza y me explica el empleado que no puedo hasta el mes que viene porque tenía que notificar antes del 20 de cada mes pero que se creen un piso? que hay que notificarles con antelación me parece un robo te deberías poder salir cuando quieras,1,Hace 4 meses
16,las clases dirigidas son lo mejor!!! no he usado las maquinas ni planeo hacerlo probablemente es lo que más lleno está siempre pero por las clases me merece mucho la pena ir los las profes son estupend s hay bastantes horarios y variedad de clases e incluso si un día no hay una que quiero voy a las virtuales el jardín bastante guay para relajarse un ratito después de entrenar hay tumbonas al sol eso sí me despunté en abril porque me quedé en paro la cuota que tenía era de unos 36€ y ahora para reapuntarme unos meses después el precio ha subido aprox 42€ me hubiera encantado encontrar una oferta para antiguos usuarios pero he aprovechado una de verano,4,Hace 3 meses
17,llevo asistiendo a este gimnasio durante dos años siempre respetando las normas cuidando el material y manteniendo una actitud responsable con el resto de usuarios sin embargo en los últimos meses la calidad del servicio ha empeorado notablemente coincidiendo además con un aumento en la cuota mensual entre los problemas más evidentes destacan máquinas en mal estado o descalibradas que tardan semanas en repararse y a menudo lo hacen los propios monitores no técnicos especializados exceso de usuarios en hora punta material desordenado o directamente insuficiente para entrenar con normalidad y un suelo de caucho en un nefasto estado que parece más una ruta de senderismo que un suelo de gimnasio los usuarios habituales hemos comunicado estas incidencias en múltiples ocasiones pero por parte del personal solo recibimos excusas o respuestas vagas en algunos tramos del día no hay ningún monitor en sala y en otros los que están prefieren mantener largas conversaciones con conocidos antes que supervisar las instalaciones como suma una monitora decidió transmitirme la queja de un usuario por el alto volumen o dicho de otra forma los gruñidos que uno exhala al realizar un gran esfuerzo disculpen es que me he apuntado a un gimnasio no a una biblioteca es decepcionante ver cómo otros centros de la misma cadena mantienen estándares muy superiores mientras que este parece abandonado a su suerte muchos usuarios estamos esperando que abra un gimnasio cercano que les haga verdadera competencia a ver si así reaccionan y mejoran,1,Fecha de edición: Hace 5 meses
18,gente agradable y amable profesional y responsable mi experiencia muy buena con una sesión buenos resultados al final muy bien precio justo,5,Fecha de edición: Hace 2 semanas
19,las máquinas de abductores siempre están dañadas hay 3 y siempre hay por lo menos una dañada esto está pasando desde hace varios meses no puedo entender si es un problema tan recurrente porque no buscan una solución a esto no es una suscripción nada barata como para que estos problemas sean tan recurrentes,2,Hace 8 meses
21,buen gimnasio lo único malo es la música que ponen reguetón moderno que se la pasa hablando de sexo y drogas y hay una encargada que siempre anda con mala cara y te habla mal mínimo un poco de empatía con el resto que solo va a preguntarte algo,1,Hace 3 meses
22,pongo una estrella porque efectivamente a la simpatía de una empleada que debería ser amable el suficiente para entender que como trabajadores pro veces nos olvidamos de toallas y al pedir una prestada de las usadas que la gente de olvida en el gym me viene y me comenta tú cómo te olvidas muchas veces la toalla te voy a vender ya no es la primera vez que tal dicha empleada lo hace y me parece una falta de respeto delante de un cliente ter un trato distinto para con sus amigos de gym deberían tener una atención con la persona que pongan de servicio al público y no ser selectivos con sus clientes debería haber contestado a la misma altura pero no me dado al trabajo de bajar a su nivel pero la educación siempre la tengo con otros empleados muy bien nada al respecto buen trato y me encanta el gimnasio una pena por esta persona cordiales saludos moisés,1,Hace 8 meses
23,en general buen gym buenas máquinas suele estar lleno es lo único malo limpio buenas instituciones,5,Hace un mes
24,pues super bien la verdad máquinas modernas y de calidad superior a otros gimnasios sauna baño turco boxeo y todo incluido en el precio los hay más baratos? si pero no te incluyen todo y están masificados este está genial hoy ha sido mi primer día bastante bien yo ya con 50 añitos no estoy para mucho jajaja pero bien mañana otro poquito,5,Hace 2 años
25,por culpa de malos comportamientos de algunos socios ya hemos tenido que aguantar algún que otro desmán no estaría de más que a los neófitos se les explicara por algún medio la sensata utilización de aparatos amén de dejar colocados discos no soltar bruscamente las poleas y tener más colaboración o consideración con el resto de usuarios,1,Hace 5 meses
26,esta genial tanto las instalaciones como las clases tienen mucha variedad,5,Hace 2 semanas
27,llevo varios años apuntada a este gimnasio al principio todo bien buen espacio y limpio desde hace 1 año y medio o así es lamentable el tener que aguantar que corten el agua por las circunstancias que sean en muchisimas ocasiones y que no avisen ni por correo electrónico ni con carteles en las instalaciones del corte de agua además no puedes entrar ni a los baños a hacer tus necesidades por otra parte en cantidad de ocasiones máquinas estropeadas que se tiran o meses sin arreglar o van mal y no las arreglan me parece vergonzoso que encima se te cobre 42 euros al mes y cada año vayan subiendo más la cuota sin tener en cuenta las opiniones de los clientes que vamos cada día,2,Hace 10 meses
28,han logrado que una sedentaria como yo vaya al gym ¡casi todos los días! me encanta poder reservar clases para hacer actividades dirigidas pero también tener la libertad de horarios y flexibilidad en la rutina los vestuarios impecables,5,Fecha de edición: Hace un año
29,me a parecido un local maravilloso con una gran afluencia de personas muy limpio y bien sistema de atención al cliente,5,Hace un año
30,está muy bien tiene muchas máquinas una zona exterior genial para entrenar y tomar el sol y la sauna y baño turco están en muy buenas condiciones como pega pongo las duchas,4,Hace 6 meses
32,equipazo del primero al último!! una suerte coincidir con profesionales como ellos espero que continúen durante muchos más años con toda la energía y las ganas que le han puesto hasta ahora!!,5,Hace un mes
35,un muy buen gimnasio de 3 plantas para poder entrenar amplios vestuarios y atención bastante buena nota vender en maquinas de vending bebidas energéticas y o con mucho azucar es fit?,4,Hace 7 meses
36,llevo muchos años mas de diez en esta cadena todos son de lo mejor buen ambiente buenas instalaciones y máquinas y el personal maravilloso y profesional sin duda el templo…,5,Hace un año
37,el mejor gimnasio del barrio de moratalaz con gran variedad de maquinas y en buen estado además con una gran zona de poleas cuenta también con una sauna y un gimnasio en el exterior que yo personalmente no he usado pero se ve bien cuidado con unos vestuarios muy limpios y con duchas para resumir un gimnasio completo algo lleno en hora punta aunque es lo normal y en general muy contento aunque una pega es que se suelen romper alguna maquina o polea dura bastante en arreglase pero nada muy serio en definitiva lo mejor de la zona,4,Hace un año
38,el gimnasio cuenta con muy buenas instalaciones variedad de maquinas y material el único problema es que a ultima hora del día suele estar bastante lleno los trabajadores son muy agradables y te ayudan si tienes alguna duda especialmente mónica es encantadora las clases dirigidas también están muy bien con un personal muy competente,4,Fecha de edición: Hace 7 meses
39,la precaria ausencia del aire acondicionado y renovación del aire ejemplo desde septiembre no hay aire la habitacion del les milss junto a la entrada así como en las salas acristaladas es decir clases intensas dónde la expulsión de mi anhidrido carbónico es repirado por los compañeros con lo cual el intercambio de gases de desecho está asegurado con la cantidad de gérmenes y bacterias de todo tipo que pudiera dar origen a enfermedades infecciosas los jefes les da igual aún sabiéndolo para así ahorrar dinero nunca han mostrado interés en solucionar incluso habiéndoles escrito en su portal y sus encuestas con cero contestaciones por su parte y ausencia de contacto conmigo abre el gimnasio a las 6 h abre pues empieza a funcionar sobre las 10 h y de forma intermitente y floja con lo que aunque alguien acuda a esa hora seguro que la renovación de aire cesa a lo largo de la clase ese es el interés para que luego vengan pandemias de contaminación aeróbica y nos obligan con mascarillas y antes de eso estemos enfermos por inhalación de aire expulsado por los clientes,1,Hace 7 meses
41,llevo 1par de años aquí en moratalaz y les sigo puntuando lo más top!!! edu el director es súper profesional el coordinador sergio ruiz es un maquinon dando clase y un comercial excelente siempre pendiente de nuestras necesidades y cuidando al detalle todo la calidad de los monitores de colectivas es alta chava óscar cris luca son los más mis habituales la sala es completísima y el mantenimiento de la misma está al orden siempre al igual que la limpieza en instalaciones sauna y baños en 21 años en el sector el mejor que he conocido,5,Hace 6 meses
42,me encanta el personal la limpieza las clases todo en general es estupendo muy recomendable,5,Hace 3 meses
44,buen gimnasio aunque el control de la higiene en el uso de toalla en las máquinas deja que desear,4,Hace 5 meses
45,las clases de body pump y spinning muy buenas con la monitora celia es muy buena monitora y muy educada y agradable,5,Hace 3 meses
46,d efinitivamente un precio aceptable r ealizo mi mayor esfuerzo en el gym e mpiezo siempre con un poco de cinta a medias instalaciones completas m ucha gente maja f eliz cuando doy mi mayor esfuerzo i mpresionante de lo limpio que está t odos loa monitores super amables,5,Fecha de edición: Hace 2 años
47,gimnasio muy grande super completo tienes de todo para entrenar la zona exterior es una maravilla aunque para mi estaba mucho mejor antes sin tanta maquina y con mas espacio para entrenos funcionales dentro es imposible hacerlos además que esas maquinas tampoco las usa mucha gente… ojalá rectifiquen con eso limpieza y ventilacion excelentes,4,Hace 10 meses
48,escribo esta reseña para avisar a otros usuarios de que aunque he enviado dos correos uno el 7 de enero y otro el día de hoy explicando en el primero la razón por la que no se pudo realizar el pago a tiempo de la cuota de enero asi el motivo de la baja y en el segundo que la cuota ha sido ingresada y que vuelvo a insistir en que necesito darme de baja no se me ha dado respuesta la página web no me permite darme de baja alegando que el estado de mi contrato no lo permite al mismo tiempo que yo ya solicité dicha baja el 7 de enero y jamás se me respondió al margen de que quedan 3 días para que me intenten cobrar una cuota nueva también quiero añadir que en diciembre se me cobró una cuota completa aunque hice mi inscripción el día 6 esto también lo comenté y no recibí respuesta del mismo modo se me han cobrado casi 4€ por el retraso de pago en la cuota de enero el gimnasio está bien pero las duchas siempre salen heladas y los vestuarios dejan bastante que desear los baños están asquerosos al menos los femeninos y no hay papel realmente es deplorable el servicio que se está dando ya que para otros correos habéis contestado en el mismo día pero para esto me habéis dado largas y si no hubiera estado pendiente me habríais intentado cobrar la cuota del mes de febrero también me parece vergonzoso si alguien piensa desapuntarse de esta cadena hacedlo en persona o mediante un burofax para que no os pase lo mismo que a mí,1,Hace 10 meses
49,me encanta todo de dreamfit moratalaz ! sobre todo la zona de fuera,5,Hace una semana
50,es imposible entrenar a otra hora que no sea de 2 a 4 así que el día que no puedes ir a esas horas es imposible entrenar se le quitan a una las ganas de ir con lo masificado que está,1,Hace 4 meses
51,buena opción para gastar calorías y a los que sufren un poco más ponerse fuertes muchas clases con monitor presencial y algunas con monitor virtual bastante espacio para poder realizar estiramientos u otro tipo de ejercicios sala de cardio bastante amplia un pero es la climatizacion en las salas virtuales que no es constante y eso hace que suba y baje la temperatura y se note en ciertos momentos recomendable,4,Hace un año
52,siempre lleno olor asqueroso y música muy alta el personal del centro muy desagradable que pena que en moratalaz haya pocos gimnasios como abran alguno este se va a la mierda no os lo recomiendo en absoluto experiencia muy muy desagradable,1,Hace 5 meses
53,a ciertas horas está demasiado lleno pero en general es un buen gimnasio,4,Hace 5 meses
54,ubicación perfecta trato del personal maravilloso máquinas limpias y en buenas condiciones precio un poco caro pero aceptable muchos m2 de espacio vestuarios amplios y a pesar de todo ello me voy a dar de baja tras menos de un mes porque está tan exageradamente masificado que he ido a diferentes horas para buscar un espacio tranquilo y ha sido misión imposible en al menos el 60 de las veces que he ido entiendo que el objetivo es ganar dinero pero la masificación es exagerada y aunque las instalaciones son enormes y hay muchas máquinas están bastante juntas entre ellas salvo un par de espacios diáfanos resulta muy agobiante,4,Hace un año
55,gym bastante grande y espacioso para poder entrenar tranquilamente,5,Hace 4 meses
56,no entiendo como es posible que subiendo los precios a un nivel que dejan de ser low cost sigues teniendo que pagar un suplemento a parte para que uno de sus entrenadores te ayude en sala la masificación en clases y salas es otro tema importante me terminó desmotivando el estar pagando casi 40€ al mes y estar obteniendo los mismos servicios que cuando pagabamos 26 90€,1,Hace 10 meses
57,hoy fue mi primer día experiencia muy buena lugar limpio y ordenado muy cómoda con las instalaciones y si eres una persona tímida como yo lánzate porque realmente cada persona va a lo suyo no te limites por pudor te sentirás genial el horario es muy bueno y amplio no hay excusas para no ir voy a primera hora porque es lo mejor debido a mi horario de trabajo entiendo el agobio que debe ser ir a hora punta pero teniendo un horario tan amplio es preferible madrugar si no quieres esperar o que esté saturado recomendable!,5,Hace un año
58,hago uso de las maquinas de musculacion y tambien ciclo y no puedo estar más contenta he conocido muchos gimnasios y éste para mi es el mejor de madrid sin duda,5,Hace 7 meses
59,un gimnasio de 10 unas instalaciones completas de calidad y siempre limpias gran variedad de clases y actividades abren hasta los domingos y festivos lo cual te permite entrenar en casi cualquier momento es todo un lujo poder contar con los consejos de los monitores con una alta profesionalidad y un trato exquisito ¡el mejor gimnasio de la zona!,5,Hace 2 años
60,el gimnasio esta genial tiene todas las comodidades que puede tener un gimnasio la única pega es que al ser tan grande hay muchísima gente y en horas puntas hasta tienes que hacer cola para coger una maquina pero en general esta muy bien todas las instalaciones…,5,Hace un año
61,hoy he ido a una clase de bodypump con rosa domínguez si se le pueden dar cero estrellas a alguien se las doy a ella pongo 2 porque el gimnasio está en general bastante bien he ido a un montón de clases colectivas en otros gimnasios nunca había visto un monitor tan borde y con malas formas y como se ha dirigido a mí en alguna ocasión para corregir algunos ejercicios llegando incluso a decirme y sigues ? en vez de irme relajada que es para lo que vengo me he ido más estresada lo explicaba todo sin ganas y parecía un robot además de que los ejercicios no llegaba a ejecutarlos del todo pero lo peor ha sido el trato sin duda jamás volveré a una clase de esa tipa,2,Hace un año
62,tengo gympass wellhub y es uno de los lugares incluidos en mi plan me parece uno de los mejores y mas convenientes gimnasios en el área súper espacioso muchas variedades de maquinas y equipo tanto de cardio como de pesas la clientela es decente y considerable cuando se trata de compartir espacios y maquinas en caso de que esté muy ocupado recomiendo ir entre las 3 4pm que es cuando está menos concurrido los empleados son muy agradables y proveen un muy buen servicio!,5,Hace 11 meses
63,está muy bien muy completo a lo mejor un poco caro pero con toda la gente que hay en centro de madrid es normal que puedan permitirse poner una matrícula tan cara 40€ mas otros 40 del mes es demasiado sauna baño turco vestuarios de 10 solarium máquinas y equipo de entrenamiento de sobra a pesar de toda la gente que hay,4,Hace un año
65,dreamfit moratalaz es un gimnasio ubicado en la avenida de moratalaz 40 en madrid se destaca por ser uno de los centros deportivos más completos y modernos de la zona ofreciendo una amplia gama de instalaciones y servicios para satisfacer las necesidades de sus socios instalaciones y servicios • sala de fitness cuenta con una de las salas de fitness más grandes de moratalaz equipada con maquinaria de última generación para entrenamiento cardiovascular y de musculación • clases dirigidas ofrece más de 600 actividades dirigidas al mes incluyendo pilates yoga body pump tonificación y baile además dispone de burbujas de clases virtuales para que los socios puedan entrenar en cualquier momento • zonas especializadas incluye áreas de entrenamiento funcional y cross así como pesajes gratuitos con tecnología inbody • zona de spa dispone de solárium baño turco y sauna para la relajación y el bienestar de los usuarios • vestuarios amplios vestuarios equipados con taquillas individuales y secadores garantizando comodidad y privacidad horarios • lunes a viernes 6 00 23 00 horas • sábados 8 00 20 00 horas • domingos y festivos 8 00 15 00 horas durante los periodos vacacionales julio agosto y navidad pueden existir horarios reducidos tarifas • membresía básica acceso ilimitado a las instalaciones y clases dirigidas por 50€ al mes • membresía premium incluye todos los beneficios de la membresía básica más acceso a la piscina climatizada por 70€ al mes • membresía familiar permite el acceso de todos los miembros de la familia con precios que varían entre 70€ y 120€ mensuales dependiendo del número de integrantes • membresía por días para quienes prefieren no comprometerse mensualmente se ofrece acceso diario por 10€ estas tarifas son aproximadas y pueden variar según promociones vigentes opiniones de usuarios los usuarios destacan la variedad de clases dirigidas la calidad de las instalaciones y el trato amable del personal sin embargo algunos mencionan que en ciertos momentos del día el gimnasio puede estar concurrido lo que dificulta el acceso a algunas máquinas o clases en resumen dreamfit moratalaz se presenta como una opción sólida para quienes buscan un gimnasio con amplias instalaciones variedad de actividades y un ambiente motivador en la zona de moratalaz madrid,5,Hace un año
67,es un gimnasio bastante grande pero aún así está bastante masificado tiene buena equipación y está limpio tiene muchas actividades grupales en las que no es difícil encontrar hueco se reserva a través de la aplicacion página web falta un poco de atención por parte de monitores ya que están más orientados a atender a clientes que pagan su trabajo como personal trainer,4,Hace un año
68,el gimnasio es realmente grande y con gran cantidad de maquinas y elementos para realizar tu sesión de entrenamiento sin problema zonas limpias y recogidas también dispone de un solárium grande para relajarse y tomar el sol la cuota es de 36 90€ la mes y me parece más que correcto recomendable,5,Hace 2 años
69,el gimnasio está de lujo super grande y con una gran cantidad de salas resaltar especialmente las clases de boxeo y kickboxing con guzmán un monitor de 10 que nos hizo pasar un rato divertido aprendiendo y poniendonos en forma mi enhorabuena por las clases y deseando repetir,5,Hace un año
70,me encanta el gym es muy bueno las máquinas están bien los monitores son nuevos y las clases de yoga y pilates son super buenas me encanta,5,Hace 6 meses
71,hay mucha gente siempre hay que hacer colas para las máquinas y se hace pesado el estar siempre esperando,1,Hace 2 meses
72,lo acabo de ver en el vestuario masculino el hombre que estaba de limpieza hoy iba con una pulsera maestra abriendo las taquillas que un usuario le iba indicando no se si era que no sabía la que era suya lo que no tiene sentido porque hay lector de pulseras que te dice cual es la tuya o le han robado y vaciado su taquilla y otro la ha ocupado no se por lo que no dejar cosas de valor en las taquillas que no están seguras cualquiera te la puede abrir sin tu consentimiento y hoy tiene este la pulsera maestra y otro día la tiene otro,1,Hace un año
74,es un asco en la zona de cardio los equipos siempre están sudados y pegajosos falta mucha higiene no hay alcohol ni toallas de papel para que cada persona los higienice después de usarlos es lo mínimo una cuestión de higiene y prevención de enfermedades ¡qué gimnasio más sucio!,1,Hace un año
75,cuidado con sus ofertas de verano!! cuando acaban te cobran la matrícula de forma automática e inmediatamente sin posibilidad de devolución por supuesto no avisan cuando te adhieres a la oferta con esta matrícula tampoco puedes acceder el mes del robo ya que además tendrías que pagar la cuota del gym en resumen te cobran una matrícula aunque no vayas a ir nunca más,1,Hace un año
76,todo perfecto pero de repente hay mucho chicos y chicas pequeños hasta hijos de conocidos menores de la edad permitida por favor poneos estrictos con eso porque un espacio como un gimnasio no creo que sea el más idóneo para niños de 13 14 años,5,Hace 8 meses
77,estoy muy descontento con el equipo que tiene este centro hoy me he terminado de quitar de este gym lo primero me roban en las taquillas del gimnasio y lo único que me dicen en la recepción es que si aparece en cosas perdidas bien si no que es mi culpa por dejar las cosas en la taquilla impresionante no intentaron ayudarme de ninguna forma y un día me despiste con la hora y por pedir el ticket del parking por haber salido 5 min tarde me dijeron que me iban a hacer un recargo al día siguiente en vez de llamarme a mí el dueño llamaron al número que solicitan como número de emergencia cosa que si pongo un número de emergencia no es para que le llamen y amenacen a otra persona si me quieren decir algo me llaman a mi número que para eso lo he puesto como principal sinceramente descontento con este gimnasio,1,Hace un año
79,gran gimnasio tanto en referencia a sus dimensiones como a sus servicios programa amplio de actividades y material muy bien cuidado destacar la atención recibida por sus empleados aunque el precio es algo más elevado que otros gimnasios se encuentra adecuado a su calidad,5,Hace 2 años
81,muy decepcionado la verdad no encuentras un seguimiento junto con el personal y la app de lo que tú quieres como objetivo solo se enfocan en que tienes que pagar un entrenador personal pero siempre es bueno tener la ayuda de los instructores así sea de guía en tus inicios lo digo por que he estado en otros gym por ejemplo en el body factory la gavia y desde que inicias que ayuda un entrenador te ayuda con la app y te pone objetivos aquí no cada quien a lo suyo …,1,Hace 10 meses
82,por alguna extraña razón les gusta poner la música a toda leche ni quedándote sordo con tus propios cascos se deja de escuchar se les ha dicho ya y pasan,1,Hace 7 meses
83,gimnasio gigante atención normal pero máquinas bien mantenidas,4,Hace 4 meses
84,traer los auriculares para escuchar música decente porque ni el hilo musical del corte inglés es tan aburrido…… qué horror así dos horas… ‍…,1,Hace un año
86,el gimnasio tienes unas instalaciones muy buenas el ambiente es muy bueno y las clases colectivas son la caña todo el personal del centro es genial de verdad siempre dispuestos a resolver cualquier duda problema a ayudar y siempre con una sonrisa ni una peguita le puedo poner,5,Hace 2 años
88,gimnasio con maquinaria muu variada y en muy buen estado es espacioso y cuenta con varias zonas de peso libre si coges el truquillo de horarios no está muy lleno y se entrena agusto aunque ya sabemos como están los gyms a las 7 de la tarde! personal encantador,5,Hace un año
89,me encanta lo grande que es todo el material disponible y la limpieza del centro quiero destacar el gran nivel de las clases de pilates que ofrece alejandro muy atento a cualquier dolencia de cualquier alumno se nota su gran conocimiento tanto en la disciplina como de la estructura ósea y la musculatura sin duda lo recomiendo!,5,Hace 2 años
90,no entiendo las reseñas tan positivas la verdad siempre está algo averiado la limpieza deja mucho que desear en la zona de vestuarios pero cada vez peor en atención al cliente usuario socio los buenos días debe de ser que no entra en su lenguaje pero habiendo un corte de agua que menos que informar y no decir que hay un cartel por cierto pequeño negro sobre fondo negro en el vestuario la persona que es la imagen en ese momento en la recepción mínimo saludar e informar en vez de ignorar a los usuarios y las formas no ser las mejores es normal averías y no pasaría nada si se informa en la entrada que no cuesta nada o mandar esos correos que mandan con promos pero no información cero igual que si tienes un problema en sala y no hablar de sistema de frío calor,2,Hace un año
92,tienen una enorme sala para entrenar en el exterior pero no se puede usar ni la mitad ya que en el césped no te dejan hacer ni abdominales no está indicado en ningún sitio así que te tendrán que venir los monitores a llamarte la atención podrían por lo menos reducir la zona de solo tomar el sol además dicha sala se comparte con las clases colectivas que se realizan en hora punta es decir cuando más lleno está el gimnasio y mejor viene la zona exterior muchos días vendrás a las 19 30 de la tarde y no podrás ni aparcar en el parking es ridículo pagar 40€ al mes y no poder ni entrenar,1,Hace un año
93,una mala gestión en general van subiendo los precios sin ninguna mejora personal poco competente en la gestión de incidencias poco flexibles ahora son 42 9eu al mes y 45eu de matricula mala relación calidad precio no vuelvo a este gym,1,Hace 9 meses
94,me quedo con el gimnasio de barrio de toda la vida la gente da los buenos días y se crea comunidad se comparten las máquinas y se ayuda a los que empiezan cultura de gimnasio …,1,Fecha de edición: Hace 7 meses
95,gimnasio de grandes dimensiones y muy bien equipado con todo lo necesario y variedad de estancias según necesidades no he tenido aún ocasión de realizar ninguna de las actividades clases que tienen pero existe una gran variedad y diferentes horarios para cada una muy completo y con unos profesionales que se preocupan y hacen todo lo posible por mejorar,5,Fecha de edición: Hace 2 años
96,el mes de agosto cumplí un año en este gimnasio y sin duda estoy tan felíz por la dedicación que he puesto muchas veces intenté y lo dejaba ahora puedo decir que este es mi año! satisfecha con la implementación de nuevas máquinas las clases y monitores sobre todo algo que me encanta es el sauna entras y sales otra persona sigan así porque yo voy junto con vosotros ‍,5,Hace 2 años
97,destacaría la buena limpieza tanto en el gym como en los vestuarios los cuales tienen sauna las máquinas son modernas y de calidad además de que hay cantidad tiene gran variedad de clases grupales para todos los gustos y estilos como zumba boxeo body pump…todo incluido en el precio,5,Hace 2 años
98,hola he ido a apuntarme a este gimnasio le he comentado a la persona que me a atendido que tengo una lesión me operaron y necesito rehabilitación y que por eso me quería apuntar le digo que una vez al mes tendría que entrar mi rehabilitador para enseñarme los ejercicios que solo el tiempo justo para enseñarme y me a dicho que no puede pasar le he dicho que entonces no me interesa ese gimnasio que buscaré otro,1,Hace 10 meses
