id,comment,rating,review_date
128,es un gimnasio lowcost que está bien mantenido y limpio sin monitores en sala de musculación solo se limitan a pasear la mayor pega son los vestuarios que son ridículos para el tamaño del gimnasio deberían tener un tamaño 3 o 4 veces mayor del que tienen muchas veces te tienes que cambiar de ropa de pie porque no hay bancos libres donde dejar la mochila y apartándose todo el rato para que pueda pasar la gente,3,Hace 7 años
131,está masificado deberían controlar el aforo y controlar a los que se pasan consultando el móvil mientras están sentados en las máquinas sin hacer nada mientras otros usuarios están esperando para realizar sus ejercicios es un jinnasio y se va hacer ejercicio no a pasar la mañana o la tarde,3,Hace 2 años
133,muy limpio máquinas en buen estado e incluso muchas nuevas la climatización perfecta cosa que se agradece zona para peso libre amplia y zona de bancos también aun que son insuficientes muchas veces estan ocupados todos por otro lado por favor plantearse comprar otra prensa inclinada hay una para todo el gym cuando tienes la suerte de verla libre corres como alma que lleva el diablo a por ella lo malo y a solucionar es el aforo es un locurón mira que entiendo que así son la mayoría de las cadenas de gyms y he estado en varios a lo largo de toda españa pero lo que veo aquí no lo he visto nunca la franja de 17 00 20 30 es prohibitiva especialmente de lunes a miercoles entiendo que cada uno es libre de ir a la hora que quiera pero viendo el panorama deberían regularlo de alguna forma o bien una reforma para ampliar la zona de pesas que al final es la que siempre esta llena por el bien del gimnasio y de los propios socios,3,Hace 3 años
143,vengo de visita a veces a madrid y me resulta caro el precio por entrenar un día suelto hace unos meses estaba a 6 euros y en enero lo han subido a 8 euros me parece abusivo con respecto a lo demás bien sala limpia y ordenada monitores educados mucha gente y variedad de clases es una pena q tenga q buscar otra alternativa para entrenar los días que venga a madrid un saludo,3,Hace 6 años
154,buen sitio para entrenar a precio económico no obstante siempre está lleno da igual la hora respecto a las clases sin más para mi gusto un poco flojos como tengas alguna duda o tengas que preguntar a alguien olvídate tendrás que ir hasta la recepción no hay nadie en sala cuentan con el personal básico la atención al cliente es mala no tienen teléfono y por mail tardan varios días en contestar,3,Hace 4 años
158,está mas o menos bien hay mucha gente ocupando maquinas mientras se relajan en facebook a parte de estar al 150 de ocupacion casi siempre precio calidad muy alto pero es lo que hay en esta zona,3,Fecha de edición: Hace 11 meses
159,he vuelto al dreamfit después de un año y medio de ausencia y la verdad que me ha sorprendido para bien sobre todo pq han bajado el aforo de las clases que falta hacía lo que no me gusta es que los profesorxs en las clases por ejemplo de bodypum no llevan mascarilla y todos sin excepción debemos de llevarla es la norma además agradecería que los profesores en las clases que imparten llamen la atención a personas que llevan la mascarilla por debajo de la nariz no todos los profesorxs lo hacen por lo demás todo me parece bien aunque cada vez es menos low cost,3,Hace 4 años
173,mucha gente pero bien organizado de momento con la estabilidad de la pandemia ha subido precios y no hace nada para dar recuperar a los abonados que marcharon con la pandemia después de varios meses pagando sin usar el servicio en muchas ocasiones reclaman a los usuarios el uso de la mascarilla pero luego los monitores no todos hacen caso omisio de la norma,3,Fecha de edición: Hace 3 años
192,es grande tiene bastantes máquinas y los monitores son muy simpáticos pero tiene exceso de gente durante el 75 del día es casi imposible entrenar no son horas puntas como dicen ellos demasiados socios,3,Hace 7 años
193,el personal es educado y está pendiente de la sala y control pero les da igual como te entrenes mal o bien y menos aún ofrecen ningún tipo de ayuda además me parece que las clases de baile no puedo haber contacto cuando puedes compartir disco y máquinas y lo recomiendan,3,Fecha de edición: Hace 5 años
213,se cuida mucho la limpieza pero se nota que tienen más socios de los que deberían dejar para cumplir con la calidad del servicio si vas por la tarde suele estar muy lleno y es muy complicado pillar las máquinas y entrenar sin dificultad,3,Hace 4 años
216,buenas instalaciones pero demasiada gente entrenar por la tarde es imposible,3,Hace 7 meses
218,gimnasio con clases colectivas variadas parte negativa pocas clases para personas mediana edad 45 55 yoga pilates a la semana en las clases de yoga hay ruido exterior la sala no está suficientemente insonorizada y suele ser bastante molesta la música y el ruido horarios a veces muy prontos o muy tarde por la noche por lo demás bien sauna solario etc gymn valdebernardo,3,Hace 7 años
243,amplio abanico de actividades y gran número de aparatos amplio y limpio lo mata un aforo excesivo a determinadas horas que hacen casi imposible completar una rutina sin interrupciones,3,Hace 8 años
246,muy buen material y salas buenas instalaciones los monitores son muy agradables y ayudan bastante falta mayor atención en sala de musculación ya que sólo se pasean y falta más variedad de clases para evitar saturación en general tiene demasiados socios y está maxificado a cualquier horario del día,3,Hace 7 años
260,es un mega gimnasio de los que está de moda reciente renovado con máquinas correctas y las de cardio también con un lavado de cara que no renovadas estan un poco antiguas una pena que estos centros no dispongan de wifi para poner o ver lo que quieras que te acompañe en el ejercicio,3,Hace 9 años
261,es un buen gimnasio pero se está masificando demasiado a veces es demasiado difícil hacer un buen entrenamiento porque esta todo demasiado cogido y con gente con móviles en las máquinas,3,Fecha de edición: Hace un año
271,no entiendo porque ahora apagan las cintas de andar a las 22 45 si el horario es hasta las 23 00 si no hay nadie ahi bien pero te lo apagan mientras la estas utilizando algunos de los nuevos monitores dejan mucho que desear,3,Hace 6 años
286,gym comercial un poco saturado en ocasiones eso si los monitores de sala siempre en corrillo hablando entre ellos no ayudan a nadie sobre todo a gente primeriza que hace mal los ejercicios están a su bola…,3,Fecha de edición: Hace 3 años
294,se está quedando pequeño para el número de socios que pretender meter se agradecerían tarifas trimestrales semestrales y anuales para poder reducir la cuota mensual para los socios de larga continuidad,3,Fecha de edición: Hace 2 años
307,el sitio está bien pero ahora en septiembre parace que han dejado las puertas abiertas y parece el metro como no mejoren el tema mucha gente se va a dar de baja,3,Hace 3 años
308,las instalaciones son antiguas puesto que es uno de los primeros gimnasios de la cadena pero poco a poco va mejorando lo mejor el solárium que es bastante amplio!,3,Hace 2 años
310,cada año lo suben un poquito esta bien si sabes entrenar los monitores no te ayudan puedes estar haciendo un ejercicio mal y no te corrigen únicamente hay unas tablas hechas que son las que te dicen que hagas clases de 45 min contando calentamiento y estiramientos,3,Hace 8 años
314,buen gimnasio pero al ser low cost no tienes un preparador para que te ayude a adelgazar te mandan unas tablas genericas sin estudiar tu peso y búscate la vida las instalaciones bien,3,Hace 6 años
316,el gimnasio y el personal bien pero en ciertas horas se satura demasiado y los días del año que cierra no lo puedes ver desde esta app además no hay un teléfono para poder llamar,3,Hace 6 años
319,hola ps no asisto a este gimnasio pero si mis familiares me gustaría que lo abrieran mas temprano ya que es el único horario que tengo para entrenar estoy segura que a otras personas les gustara esta sugerencia,3,Hace 8 años
325,en cuanto a instalaciones al gimnasio no se le puede poner ningún pero … en las clases dirigidas quizás es donde flojean más,3,Hace 2 años
338,buen precio con muchas clases colectivas aunque al principio lo vendieron como que no iban a subir los precios y cada año lo han ido subiendo un poco,3,Fecha de edición: Hace 8 años
342,bien en general monitores muy majos y dispuestos a ayudarte en tofo momento el problema es que esta masificado especialmente por las tardes pero es normal en este tipo de gimnasios,3,Hace 9 años
348,está bien puede mejorar pero dado los tiempos que corren sele puede calificar como mas que aceptable,3,Hace 2 años
367,muy colapsado de gente es prácticamente imposible reservar clase al haber tanta gente tiene buenas prestaciones solarium sauna,3,Hace 6 años
381,las instalaciones bien la limpieza correcta y el personal en general muy bien el problema es la masificación peligrosa en algunos momentos dado el momento que vivimos,3,Hace 4 años
387,no me gusto la verdad por eso mejor me meti al miami fit es mucho mejor y mejor personal,3,Hace un año
397,es un gimnasio qué hay en el c cial valdebernardo no soy usuario pero siempre están entrando y saliendo gente de casi todas las edades tiene precios y tarifas económicas,3,Hace 8 años
399,el gym está bien tienen muchas máquinas y diferentes clases no es muy caro,3,Hace 8 años
412,relación calidad precio adecuada al ser lowcost pero demasiado abarrotado de gente poca información y poco ayuda empezar a entrenar,3,Hace 9 años
415,esta bien de precio y las instalaciones están muy bien pero hay mucha gente y algún día no puedes entrenar como quisieras,3,Hace 8 años
421,fui durante años al principio muy bien pero luego demasiado aforo y no siempre podían asesorarte,3,Hace 4 años
433,servicio excelente buenas máquinas y profesionales cuenta con un solarium en la zotea y sauna,3,Hace 8 años
442,buenas instalaciones y variedad de clases dirigidas con amplio horario bastante lleno por las tardes,3,Hace 7 años
450,gimnasio amplio y con gran variedad de máquinas y actividades me encanta,3,Hace 6 años
479,deberíais especificar que el día 25 de diciembre está cerrado! en vuestra página web poco que festivos está abierto hasta las 3 los días festivos,3,Hace 7 años
487,algo pequeño pero en general bien falla en el vestuario pequeño para mi gusto,3,Hace 4 años
494,pros equipamiento bastante completo económico contras ultramasificado escatiman en el aire acondicionado,3,Hace 7 años
500,un poco pequeño y con el tema del covit hay demasiada gente junta,3,Hace 5 años
501,principalmente he usado la sala funcional material adecuado aunque bastante desordenado,3,Hace 7 años
503,demasiados usuarios en las horas de la tarde en ocasiones no se pueden utilizar las máquinas ya que hay gente esperando,3,Hace 8 años
510,un muy buen gym para ir por la mañana por la tarde es imposible parece el metro en hora punta,3,Hace 8 años
511,buen gimnasio pero deberían aumentar el número de clases para evitar masificación,3,Hace 7 años
523,podría ser peor o qué voy a pedir pa lo que estoy pagando es lo que te viene a la cabeza en el local,3,Hace 8 años
527,gimnasio barato conmpleto la sauna y otros servicios simplemente normal,3,Hace 9 años
528,lo unico que no me gusta es que cambian mucho de monitores y no sabes quién da la clase,3,Fecha de edición: Hace 3 años
546,muy barato pero masificado los entrenadores poco atentos,3,Hace 8 años
551,cuidado con lo que hablas al profesor de spinning va diciendo que gritamos y llamamos al encargado,3,Hace 4 años
552,la flexibilidad que te da por los horarios es bastante buena,3,Hace 3 años
555,distribución de vestuarios y salas muy mejorable recién reformado,3,Hace 8 años
560,muy buenas actividades pero mucha gente en el gimnasio,3,Hace 7 años
569,buenas instalaciones pero demasiada gente de 17 00 a 21 00,3,Hace 8 años
575,no está mal aunque los monitores hay que pagarlos,3,Hace 8 años
579,muy lleno por las tardes,3,Hace 3 años
582,quien no va al gimnasio por 30 euros al mes,3,Hace 5 años
584,en horas puntas demasiada gente,3,Hace un año
603,muchos aparatos pero pocas clases diversas,3,Hace 8 años
604,amplio buen precio pero le falta algo,3,Hace 8 años
607,mucha gente y poca ayuda de los monitores,3,Hace 8 años
613,sigue en decadencia mejor elegir otros centros de la cadena,3,Fecha de edición: Hace 5 años
624,bueno pero muy abarrotado,3,Fecha de edición: Hace 8 años
658,necesita reformar y actualizar máquinas,3,Hace 3 años
669,a las horas puntas mucha gente,3,Hace 6 años
690,muy saturado a ciertas horas,3,Hace 8 años
692,gran cantidad de equipos,3,Hace 8 años
693,cuando este gordo iré,3,Hace 8 años
709,las uñasmuy correcto,3,Fecha de edición: Hace 2 años
719,barato,3,Hace 8 años
721,demasiado saturado,3,Fecha de edición: Hace 4 años
727,buenos,3,Hace 8 años
731,demasiado masificado,3,Hace 2 años
737,superior completo,3,Fecha de edición: Hace 8 años
749,only good either very early from 6 to 9 or very late 21 30 to 23 any other time is non practicable machines are ok not too modern but cover most needs missing a dedicated rear fly pectoral fly machine,3,Hace un año
750,very good equipment wide range of classes problems to solve no internet for clients there is a part of gym for own exersizes which frequently is used for some organized training people are asked to leave which is really nasty gym is cleaned during working hours for clients which distrub,3,Hace 7 años
754,matériels correcte douche et vestiaire ridicule,3,Hace 6 años
