id,comment,rating,review_date
94,dl gym esta bien los que ponen la musica es para mandarlos a la carcel estoy entrenando con musica folk de fondo,3,Hace 5 meses
100,gimnasio muy amplio alguna hora que otra hay demasiada gente pero está todo bastante bien alguna máquina bastante deteriorada la zona de cardio está bien y la limpieza del gimnasio y vestuarios bien recomendable !,3,Hace 9 meses
125,instalaciones inmejorables amplio y zonas bien delimitadas ahora bien no todo es perfecto amigos!tiene un punto muy negativo un susodicho que dice ser personal del establecimiento el cual habla de malas formas a toda persona que pase por su camino un tal jesús no os fieis del nombre xq de santo no tiene nada vaya personaje jesús seguro que le conoceis,3,Hace un año
134,buen sitio para entrenar lo que no me ha gustado es que después de estar apuntado al gimnasio desde que lo abrieron ahora han cambiado la tarjeta de entrada por un llavero y tienen la poca vergüenza de que funcionando la tarjeta te obligan a cambiar por un llavero y encima te cobran tres euros,3,Fecha de edición: Hace 3 años
139,las instalaciones están muy bien y el personal es muy atento y dispuesto peeero tienen demasiados socios y a determinadas horas es un suplicio seguir una pauta de entreno y por la misma causa necesitar la atención de un monitor es causa perdida además algunas veces la música qué debería se de ambiente está en plan maquinero bullanguero y no te permite ni escuchar la emitida por tus propios cascos en los vestuarios faltan bancos y a las horas punta te ves en la necesidad de dejar los bártulos en el suelo,3,Hace 6 años
140,muy buen gimnasio pero muy mala atención siempre que voy tengo que esperar bastante tiempo para pagar pero hoy he esperado 15 minutos y unos chicos que había delante me han dicho que llevaban esperando otros 10 llamando insistentemente para que venga alguien a atendernos que hago ? me cuelo ? en fin me he ido sin entrenar y perdiendo mi tiempo esto es algo que deberíais mirar por que un gimnasio igual que cualquier negocio no se atiende solo,3,Hace 3 años
194,los profesores son en su mayoria grandes profesionales pero la variedad de clases en los horarios menos habituales son casi siempre las mismas han cambiado casi todos los profesores pero los horarios de las clases no además han subido las cuotas por lo que para mi han perdido 1,3,Fecha de edición: Hace 3 años
319,cuando arreglen las goteras compren más peso y dejen de poner reggetón en bucle subiré la puntuación,3,Hace 7 años
329,ahora sólo falta poner una fuente en la parte de abajo para no tener que subir a beber agua,3,Fecha de edición: Hace 6 años
332,que es lo que pasa con el gimnasio y cuando estará disponible repárenlo cuanto antes gracias,3,Hace 4 años
362,came for a test trial what is really good is working staff very friendly pleasant people! the gym itself is not bad but not for people who train seriously every machine is only in one copy that is just unacceptable in a commercial gym with a lot of members everything is always occupied so you cannot train the floor in the crossfit powerlifting zone is very old and damaged it can result in an injury,3,Hace un año
