id,comment,rating,review_date
328,buenas instalaciones que van renovando poco a poco lo mejor es que esta menos masificado que los gimnasios de la zona,3,Hace 8 años
329,lo único que no me gustó es que en las máquinas las personas se apropian de los pulverizadores y hay que estar pidiendoles cuando deberían estar en un solo lugar para que todos los usemos,3,Hace 4 años
331,gimnasio bastante completo y asequible para casi todo el mundo por lo que las clases suelen estar abarrotadas,3,Fecha de edición: Hace 8 años
333,es un buen gimnasio pero caro dada su ubicación que lo hace imposible de aparcar,3,Hace 8 años
355,algunos monitores muy buenos y una pésima por su falta de respeto,3,Fecha de edición: Hace 10 meses
357,hace frío en invierno y calor en verano en el polideportivo no hay vestuarios,3,Hace 8 años
360,pabellón antiguo poco iluminado y con goteras algo que no puede ser sobre todo para la práctica de actividades deportivas,3,Hace 7 años
366,gimnasio con precio razonable y buenas máquinas pero poca orientación al cliente,3,Hace 6 años
376,clases mal ventiladas y abarrotadas los vestuarios renovados están bien,3,Hace 8 años
396,no tiene acceso para minusvalídos y sitio tiene para construirlo,3,Hace 8 años
402,coanto es el abono mensual ?,3,Hace 7 años
