id,comment,rating,review_date
145,las instalaciones en sí están bien son completas y el local es espacioso el pero es que si viajas o estás enfermo no hay periodo de cadencia te has de desapuntar y volver a pagar matrícula de nuevo estaría bien que si no usas un servicio por un motivo justificado no tuvieras que tener que pagarlo porque claramente no lo usas es algo que suelo poder hacer en los sitios a los que viajo puedo contratar por meses o me ofrecen periodos sin pago si demuestro que no estoy en el pais con un billete de avión es suficiente o enfermo u operado parte de operación creo que demostraría mayor sensibiliad y fidelización seguro que ganan mucho dinero pero quizas algún día echen de menos fidelizar,3,Hace 2 años
160,globalmente estoy contento con el gimnasio instalaciones limpias bastantes máquinas amplío y moderno clases a todas horas y de todo tipo incluidas en el precio buen ambiente baños muy decentes e incluye la zona del solarium y el baño turco saunas en el precio por el contrario hay días que de 18h a 22h está tan lleno que agobia las taquillas y baños en este horario se hacen casi imposibles de utilizar y en invierno hay zonas que hace frío y en verano que hace calor pero no es algo que no se pueda controlar quitándote o poniéndote ropa también el tema de la matrícula es un malestar ya que no se puede uno quitar sin que te la vuelvan a cobrar pero compensa recomendable,3,Hace 7 años
161,las instalaciones estsn muy bien pero empieza a estar demasiado masificado estan juntando mucho una máquina de otra y da mucho agobio las clases por suerte aun no están masificadas pq no se llenan este será mi último mes en ese gym pq no me gusta correr con alguien a menos de medio metro de distancia de mi si tengo que cogerme a los laterales y la otra persona también nos damos la mano y ahora en verano sudo por el calor y no por los ejercicios así que el aire acondicionado no está demasiado activo estan mirando demasiado por el beneficio y están olvidando de que va el negocio minimizan gastos optimizan espacio sin pensar en las consecuencias una lástima pq estaba muy bien antes deberían de abrir otro gym por la zona en vez de meternos a todos en uno como en una lata de sardinas,3,Hace 3 años
165,lo que son las instalaciones está bien tiene una buena zona funcional la zona de mancuernas y peso libre es algo más limitada se llena enseguida los monitores no hacen absolutamente nada se pasean por la zona y puede estar la gente curvando la espalda en la ejecución de los ejercicios que no les van a decir nada no ayudan a nadie si no se lo piden lo único que se preocupan es de que recojas los discos hasta el punto de increparte con que recojas cuando aún ni has acabado con el peso simplemente se dedican a pasearse y a hablar entre ellos y sus amigos no os será raro verles incluso haciendo tik toks además hay demasiada gente apuntada haciendo que por las tardes sea insostenible entrenar,3,Hace 3 años
172,llevo casi 3 años con esta cadena de gym pero este último año mi chico quería apuntarse nuevamente ya que estuvo ausente como por 3 meses y le dijeron q tenía q pagar 2 mensualidades más inscripción para poder volver es decir más de 90€ y el no quiere saber nada de ellos xq aunq el tmbn fue cliente por casi 3 años les dio igual otro punto es que cada vez se sigue apuntando más y más y más gente y es muy desagradable entrenar así sobre todo de 17 00 a 19 00 es imposible poder hacer tu rutina por la cantidad exagerada de personas de resto máquinas todo bien,3,Hace 2 años
176,llevo apuntado desde que abrieron y es un buen gym en general solo faltaria una piscina para el verano aunque fuese portatil pero conociendo como es la gente no se si seria buena idea el gym lo mantienen limpio y mas o menos ordenado todo pero hay algunos detalles que no me gustan en el caso de los monitores que contratan temporalmente no tienen mucha idea cuando se les pregunta deberian dar consejos y estar mas presentes en la sala de musculacion en mi caso hago bastante ciclo indoor y las bicis nunca han contado pulsaciones ni calorias quemadas ni ellos saben por que no funciona y les falta algo de mantenimiento otra pega es que con frecuencia se masifica demasiado y no resulta agradable entrenar,3,Hace 7 años
179,hace un frio exagerado no sabes si estas entrenando en un gimnasio o al aire libre a 1 grado sobre todo en los vestuarios y duchas no es normal tanto frio para coger una hipotermia ya es la segunda vez que salgo resfriada de este gym y por lo visto no hay solución porque solo puede controlar la temperatura el gerente totalmente absurdo falta material incluso a las 7 30 de la mañana que no hay mucha gente faltan pesas de 3kg 4kg por las tardes esta demasiado masificado,3,Hace 3 años
193,bastante lleno casi siempre pero cumple como gimnasio básico y asequible aunque se ha encarecido las duchas de los vestuarios están descubiertas deberían procurar privacidad,3,Hace 2 años
212,el gimnasio está bien y se aparca bien pero esta demasiado masificado y no hay suficientes agarres para las máquinas siempre faltan y acabas utilizando otro porque están todos ocupados siempre hay que esperar para utilizar máquinas exceptuando determinados horarios,3,Hace 3 años
216,me he apuntado otra vez por volver a vivir cerca el gimnasio y me siento muy decepcionada que otra vez me han cobrado matrícula aunque tienen mis datos aún en su sistema muy mala me parece y sin explicación comprensible después de muy mala experiencia con mcfit dreamfit es como su nombre staff maja buenas instalaciones y sin permanencia y sin problemas cuándo tuve que darme de baja por mudanza ojalá se abren más gimnasios!,3,Fecha de edición: Hace 7 años
218,un gym muy grande con muchas máquinas y horario amplio de clases el horario además es muy bueno para poder ir casi cuando te da la gana el problema es que esta muy lleno sobre todo por las tardes lo que complica el entrenamiento,3,Hace 7 años
280,buenas makinas buen horario y clases en general bien pero deberían de limpiar el banco del baño de vapor por abajo tiene una cantidad de suciedad y moho verde q da asco,3,Hace 6 años
285,pongo las estrellas por el trato de algunos de recepción que son muy amables de resto el gym suele estar siempre petado y va mucha gente que no cumple protocolos de higiene no sólo x el covid sino porq no se le recomienda estar pulcros van con olores horribles es impresionante como se soportan a ellos mismos las instalaciones están bien las clases son muy buenas lo recomiendo,3,Hace 3 años
290,precio único instalaciones muy grandes con muchos gyms en madrid y por españa siendo oro limpieza de 10 personal super amable que no te ayudan a entrenar como si no hubiera monitores si eres novato buscate otro gym,3,Hace 5 años
294,llevo muchos meses apuntada a este gimnasio y cada vez que voy siempre me encuentro a alguien que se pasa las normas por el forro de las narices la mascarilla totalmente bajada donde no estan las mamparas y como solo hay una persona en la recepcion pues o se lo dices tu o acabas discutiendo o nada ahi corriendo el virus alegre por el gimnasio por lo demas gente que se ocupa 3 maquinas a la vez poco respetuosa por las tardes esta hasta los topes y te vas a casa practicamente sin poder hacer nada,3,Hace 3 años
304,gimnasio amplio pero sobresaturado de clientes por mas máquinas que halla la cantidad de clientes que tienen superan el aforo para el que esta diseñado deberían pensar en abrir mas sedes para descongestionar las demas,3,Hace 4 años
313,buen gimnasio con buenas clases con monitores a destacar del gimnasio facilidad de apuntarse a las clases via online a deficiencia del gimnasio falta de lugar para practicar boxeo ofrecen sacos pero en mal estado y en espacio reducido,3,Fecha de edición: Hace 9 años
331,llevo desde diciembre y estoy contenta hay dispensadores alcohólicos por todos lo lados para que tú mismo limpies las máquinas antes de usarlas y los de la limpieza están atentos y hacen todo lo que pueden los monitores un diez algunos más fríos que otros pero en general son todos muy simpaticos y muy profesionales,3,Hace 4 años
387,buenas clases y buenas equipaciones pero en sala no dirigen nada y tienes que aprender tu mismo y hacerte tus rutinas y dietas pero eso es normal es un lowcost,3,Hace 9 años
390,todo correcto pero no entiendo el volumen tan alto de la música no se puede entrenar con los auriculares el resto muy bien,3,Hace 2 años
417,vale 34 90 euros ya ya no es un gimnasio lowcost y se llena a más no poder hay que pensar si merece la pena o no,3,Hace 3 años
431,la maquinaría es muy buena y da muchas opciones pero la música que hay en sala de musculación podría mejorar bastante,3,Fecha de edición: Hace 5 años
435,las clases estan muy bien pero si quieres entrenar hay demasiada gente y la limpieza deja que desear,3,Hace 4 años
462,no he estado nunca pero desde fuera tiene muy buena pinta,3,Hace 2 años
463,han hecho obras sigue yendo demasiadas personas y van reduciendo clases de ritmos latinos están actualizando máquinas,3,Fecha de edición: Hace 2 meses
497,demasiado masificado me gustaría que abrieran los domingos hasta las 23 00 como el resto de días ya que es mi día libre,3,Hace 3 años
528,esta muy bien pero si tuviera piscina seria la hostia,3,Hace 5 años
546,no tienen un número de teléfono ni en la web ni aquí si quieres preguntar algo y vives lejos te jodes,3,Hace 7 años
564,falta ventilación y más puntos de limpieza por el tema covid,3,Hace 5 años
602,muy masificado por las tardes,3,Hace un año
630,bien,3,Hace 5 años
659,gym,3,Hace 5 años
