id,comment,rating,review_date,sentiment
13,esa obra a cambiado todo a peor ya no se pueden usar las máquinas para usar una máquina hay que esperar 20 minutos por cada maquina para rematar quitaron maquinas por lo cual hay mucha gente esperando a poder usarlas disputa por una maquina vayas por donde vayas atros todo esto todo está patas arriba mala gestión no saben gestionar el espacio con la obra tienen más espacio vacío que máquinas para trabajar nos tenemos que estar rosando unos a otros ya que las pocas máquinas viejas que hay están muy juntas y algunas averiadas ni vayan a las 17 horas en adelante por que será una pérdida de tiempo,1,Hace 2 meses,negative
14,llevo años en el gimnasio y siendo consciente de que es una gran cadena quiero expresar varias sugerencias que llevamos arrastrando tiempo y que ahora con la nueva obra están desmejorado estan dejando el gimnasio cuasi a oscuras una de las mejores cosas de estos gimnasios es la iluminación natural abierta y fría la cuál ahora están cambiando a luz cálida artificial con la cuál se ve muy mal la sala y no es para éste tipo de espacios ademas de filtrar las ventanas reduciendo intensidad ocasionando que no entre luz natural y parezca nublado o de noche habitualmente total deshubicación de horario la entrada del gimnasio está a oscuras además de la luz puntual que han puesto en funcional que ciega cuando entrenas y da sensación de estar en un bar los murales generan demasiada intensidad y la intención en un espacio así es neutralidad para despejarse y desconectar entrenar no entiendo estos cambios que están empeorando la calidad de visión para trabajar cuando el problema es renovación y ampliación de maquinaria menos aforo de gente cambio mosquetones y arreglo de poleas implantación de multipowers modernas y sobre todo la climatización que en verano y en invierno pasas un calor sofocante y un frío gélido agradecería tuvieran en cuenta que podamos ver cómo antes somos muchos usuarios que no entendemos éste cambio después de haber subido la cuota tras el covid a 2 euros por mes cada año,2,Hace 3 meses,negative
15,todo instalaciones atención limpieza etc se merece una puntuación de 100 el problema es que ya no es posible o casi imposible entrenar mucha gente la espera por maquinas es eternas toca compartir entre 2 y hasta 3 personas al principio podía tardar en hacer mi rutina 1h hoy en día en 2h no acabo la única hora medio libre es de 6 a 8 de la mañana no puedo poner más estrellas porque la verdad es que últimamente siento que estoy pagando un gimnasio que no es rentable ya que es casi imposible entrenar completo y relajado,1,Hace 5 meses,negative
16,hay más aire en el propio centro comercial que en el gimnasio por no hablar de la cantidad de gente que hay que no queda ni una máquina libre las subidas de precio anuales no fallan nunca de 25€ a los 36 90€ pero no se ven reflejadas en mejoras reales del servicio dejar de meter más gente en el gimnasio haciendo nuevas ofertas y poner el aire,1,Hace 5 meses,negative
18,el gimnasio ya estaba muy bien con la reforma esta perfecto pero si hay algo inmejorable es el equipo de profesionales que tiene me encuentro muy a gusto cuando estoy en el y el ambiente que hay es muy bueno como una gran familia daros la enhorabuena por todo el esfuerzo que habéis echo para tener mejoras en el gimnasio y gracias al equipo de trabajadores que tenéis en este centro desde el director y resto del equipo gracias,5,Hace 2 meses,positive
19,empecé hace dos años pero el gimnasio cada día estar pero cuidado las reparaciones tardan semanas el precio sube pero los servicios son una basura quitando algunos monitores javis son los mejores y la facilidad para entrar a otros dreamfit de la cadena si pagas para ello no lo recomiendo en absoluto las fotos son todas del mismo día más de medio espacio de poleas roto 0 soluciones,1,Fecha de edición: Hace 2 años,negative
20,si pudiese no colocaría ninguna estrella mala no malísima distribución de las máquinas y pesas no hay un orden coherente en estas te exigen una toalla pero la mayoría de la gente que asiste al gym huelen mal mal y para completar no creo que lleven un faro lógico de la capacidad del gym si por ejemplo el gym tiene capacidad para 100 personas le meten 500,1,Hace 3 meses,negative
21,después de un par de años asistiendo a dreamfit de villaverde realmente me impresiona el nivel de mantenimiento que dan a las cintas de correr muchas de ellas con desnivel una que otra se balancea de lado a lado… y si quieres correr a más de 10km h ah… cuidado que se hace un auto stop de emergencia me ha pasado en 4 máquinas de la 2da fila y tmb comentar que hay gente que lleva doble toalla para ocupar 2 máquinas… juro que no había visto nada así… espero se mejore el mantenimiento de las máquinas cintas y un poco de orden no vendría mal ya que mucha gente va a entrenar lo que buenamente puede con el tiempo limitado,1,Hace 3 meses,negative
22,buenos días era para realizar un observación primero la bueno muy agradable todos los lugares en cuanto al aseo …javier a 1 en su atención pero que desagradable llegó temprano hoy y le preguntó al joven de la recepción amigo será que por casualidad dejé unos guantes todo con un aspecto de flojera me dice acá está veo y es que me acerca la cesta donde está toda la ropa y que yo la busqué me sorprendió porque anteriormente javier y creo que es el administrador también un señor que tiene un parecido en físico a javier muy amable y atento me la buscó … este personal ni un buenos días deberían darle proteínas y café para que estén más atentos y representen trabajadores de un gimnasio solo pendiente de un vídeo en el ordenador muchas gracias,2,Hace 6 meses,negative
23,un chico súper grosero que se llama german con actitud arrogante y como si fuera dueño del gimnasio quería cobrarme 0 50 centavos y sus otros colegas nunca me cobraron nada por olvidarme 1 día de la pulsera él sabiendo que faltaba 1 hora para cerrar el gimnasio no me dejó entrar vino otro colega que fue más profesional y resolvió el problema de la mejor manera,1,Fecha de edición: Hace 3 semanas,negative
24,muy bien! voy desde que fue inaugurado y la verdad que cada día mejora más! todo muy limpio y con muchas maquinas para elegir la que mejor se adapte a ti! felicidades equipo dreamfit,5,Fecha de edición: Hace 2 años,positive
25,alla va la reseña de un usuario que ha ido a este gimnasio de forma intermitente en periodos de 6 meses a 1 años durante los últimos 6 años a las personas que vayáis por las mañanas bien hecho es un buen gimnasio aquellas personas que solo podáis entrenar de 5 de la tarde a 9 de la noche buscaos mejor un gimnasio en el donbas o en mariupol hay más gente a esas horas aquí que en el frente de ucrania la estrategia de este gimnasio será estudiada en las facultades de ade la estrategia es subir el precio no limitar de ninguna forma la gente que se apunta y para mayor inri tener 30 salas enormes de clases que la mayoría están vacías la mayor parte del día ir un lunes o un martes o casi cualquier día de la semana a las 6 de la tarde es entrar a una distopía de pelos brócoli móviles y personas que solo van a ligar en donde si encuentras un banco libre sentirás lo mismo que a quien le toca el euromillon pero luego entra en quiebra por gastárselo todo en coca ya que cuando estés en el banco harás un ejercicio que chocará con el del banco de al lado hablemos de la contractora una leyenda es la máquina más usada del gimnasio y si la ves algún día vacía correcto está averiada añadir una contractora más no se puede porque sería gastarse dinero pero oye en la celebración del decimo aniversario del gimnasio te pusieron un dj empate debe ser que una mesa de dj entra pero otra contractora no la conclusión es fácil si te apuntas ve por la mañana si solo puedes ir por la tarde ahórrate el dinero y ve al parque a tomar unas pipas de los trabajadores no tengo ninguna opinión parecen majos y hay algunos de prácticas así que supongo que se aprovecharán y los tendrán explotados por parte de la empresa conclusión final entrenaría mejor yendo todos los días a un decathlon que aquí gimnasio charca de época,1,Hace 7 meses,negative
27,me parece absurdo que te cobren un mes antes que el mismo empiece una estafa total fui a cancelar hoy el servicio y me dijeron que si no voy antes del día 20 me cobran un mes completo igualmente si está cancelado o no como vais a cobrar un servicio que ni siquiera ha sido utilizado antes? eso es denunciable aparte me quedé muy insatisfecha con el gimnasio siempre petado de gente mucho calor pocas máquinas de piernas monitores inexistentes si necesitas algún consejo de como utilizar alguna máquina olvídate,1,Hace 5 meses,negative
28,no es posible valorarlo mejor es imposible entrenar ya que hay demasiada gente para el material del que se dispone no hay orden en el material ni en la sala cada cosa está tirada por cualquier sitio y sin ordenar correctamente espejos rotos con el peligro que supone máquinas estropeadas constantemente y que tardan muchos días en arreglarse personal de sala inexistente normas ridículas que te impiden usar cierto material si no estás en un lugar determinado aunque dicho material no lo esté utilizando nadie gimnasio low cost en todos los sentidos low orden low higiene low material low mantenimiento low espacio low gestion,1,Hace 3 años,negative
29,gimnasio demasiado lleno a todas horas no respetan aforos ni controlan a la gente que se tira 1h con la misma máquina además han subido los precios muchísimo costando ahora la inscripción 45€ y la cuota mensual más baja 41€ una locura de precios para lo que ofrecen… a ver si abren otro gimnasio grande cerca y se les acaba el chollo y el monopolio que tienen montado,1,Hace 6 meses,negative
30,pésimo servicio para darse de baja a finales de junio nos dimos de baja y nos dijeron que no había problema pero este mes nos han cobrado dicen que para que cuente la baja del mes siguiente tiene que hacerse antes de día 20 pero en ningún momento nos informaron de eso una gestión nefasta por parte de la atención al cliente,1,Hace 4 meses,negative
31,soy socia desde que se inauguró el gimnasio y jamás han tenido un mínimo detalle hacia los socios que llevan inscritos desde el principio sin borrarse la sala y las instalaciones están bastante bien a veces hay alguna rota que se tira así varios días pero por lo general bien diría que es el único aspecto positivo de este gimnasio junto con su buen horario de apertura para poder disfrutar de las instalaciones ahora bien como aspectos negativos podría hacer una larga lista… 1 el cliente es un número y su opinión importa entre nada y menos si te vas otro vendrá cuando gusta mucho un monitor de repente acaba desapareciendo rivaldo siendo el monitor que más socios movía ya no está y lo mismo pasó con noemí en su día pese a que son muchos los socios que se quejaron y se han quejado de esto a la empresa le da lo mismo y te dicen que es lo que hay demostrando que eres un número más y no demuestran los valores que tanto dicen promover de buen rollo y que te sientas bien en el gimnasio y sin dar ningún tipo de explicación al cliente o permitiendo que al menos se despidan falta de transparencia total no se dan cuenta que el gimnasio no solo lo hacen las instalaciones si no el personal que trabaja allí y sentir la cercanía por parte de los monitores y que impartan la clase de manera adecuada y con buen rollo marca la diferencia 2 masificación en sala y clases y si que si las horas puntas que si bla bla pero no hay día que sea capaz de completar un entrenamiento sin tener que esperar y evidentemente mi jornada laboral no me permite ir en horas valle 3 goteras hay que retirar máquinas de correr porque justo hay goteras encima en la sala de clases también hay… en fin un día podremos hacer una competición de natación 4 la zona de crossfit es al aire libre y por mucho que esté techada una parte no está cerrada por lo que en invierno te congelas y en verano te da algo como no tienen competencia cercana se aprovechan de este aspecto espero que abran pronto un gimnasio que les pueda hacer la competencia y genere más oferta en el barrio,1,Hace 8 meses,negative
32,personal maquinas horarios fisio muy bueno tienen un gran equipo humano muy bien gim han reformado dando otra imagen estupendo,4,Fecha de edición: Hace 2 semanas,positive
33,el gym a cambiado a mejor máquinas nuevas mas espacio para entrenamiento libre y mucho mejor orientado me gusta como a quedado,5,Hace 2 meses,positive
34,después de muchos años me desapunte a pesar de que es un local enorme está muy descuidado en verano no se nota el aire a pesar de ir bien temprano nunca pillaba una multipower por no decir los días q hacen pierna los grupos de fuertecit s olvídate de pillar máquina todo esto por 40 euros luces led en toda la cara insoportables mientras entrenas una luz más calida sería mucho más agradable nada de low cost pero si low calidad realmente creo q podrían hacer un gimnasio mejor con ese local enorme,1,Hace 3 meses,negative
35,gimnasio muy masificado da igual a la hora que vayas te tiras 15 20min para usar cualquier máquina y en cuanto te sientas ya tienes a 3 personas preguntándote cuánto te queda además muchas de ellas están muy descuidadas o directamente rotas precio desorbitado para lo que ofrecen casi 40€ que no son moco de pavo en estos tiempos que corren deberían limitar el aforo o aprovechar las zonas de arriba donde tienen todo prácticamente vacío así están las elípticas de arriba la mitad rotas porque ni se usan ni se reemplazan ahora saltarán con el típico mensaje copia pega diciendo que están en vías de solucionarlo aumentando máquinas y dando más clases dirigidas que solución es esa? si ya no hay espacio para ponerlas en la planta inferior si nos vamos tropezando unos con otros de la gente que hay usando máquinas o esperando y además a la mayoría de horarios de clases dirigidas van 4 mataos añadir que hay una zona de crossfit enorme que no se usa nunca mientras la zona de fuerza está hasta los topes crossfit y la planta superior vacías añado foto la única solución es limitar las altas de abonados cuidar los aforos pero claro eso limita el montante mensual y no gusta es mejor comprar reseñas con años de abono gratuito o promociones varias que no van a ningún lado mal camino lleva esto más que un gimnasio donde entrenar parece una discoteca latina abarrotada y para colmo demasiada peña va allí a usar el móvil sentado en las máquinas y hacer el ligoteo y la imbecilidad reservan máquinas cuando no se puede no quitan los pesos ni colocan mancuernas etc vamos que se junta el hambre con las ganas de comer otros dreamfit como por ejemplo el de moratalaz están bastante mejor este sin duda debe ser de los peores de madrid si no el peor,1,Fecha de edición: Hace un año,negative
36,es un gimnasio muy grande con mucha variedad de maquinas y de clases estoy encantado con todo,5,Hace 2 meses,positive
37,hay tanta gente que a ciertas horas casi ni entramos todos entre máquina y maquina no hay suficiente espacio además de máquinas rotas por ejemplo solo hay dos maquinas de adductor y las dos rotas el aire rara vez se siente y los monitores solo están para regañarte por cosas sin sentido quitarte los zapatos fotos llevar pesas de un sitio a otro etc si necesitas ayuda no los esperes ahora han puesto un buzón de sugerencias para evitar las malas reseñas pero ni caso hacen,1,Hace 2 años,negative
38,no está mal pero han subido la mensualidad y no me parece justo ya que algunas máquinas mantienen estropeadas y aparte de todo el aforo no creo que sea controlado ya que hay días en los que es imposible ejercitarse por la cantidad de gente y tampoco ay control de la gente ya que se sientan en las maquinas y no hacen nada por que están con el celular pero haces el reclamo y te ganas un problema así que deberían de bajar el precio no subirlo,2,Hace un año,negative
39,también he trabajado en este como electricista y desde el principio de de la obra al final se quedó un local muy chulo y bonito al principio tuvo mucha gente apuntada a sus actividades hay van unas fotos durante la obra…,4,Hace 6 años,positive
40,un gimnasio poco cuidado masificado y con unos precios muy altos da igual a la hora que vayas que siempre hay gente ocasionando que haya días que según entras te vas porque no puedes hacer ningún ejercicio de lo que tienes que esperar supuestamente hay aforo limitado pero cada día veo más gente y parece que no lo controlan las máquinas rotas tardan en repararlas semanas cada año suben el precio de las cuotas y no sé para qué si no ponen nada nuevo lo peor es que la gente se sigue apuntando a pesar de pagar 41€ al mes una locura,1,Hace 11 meses,negative
41,este sábado fui al centro a solicitar el día de prueba tuve la mala suerte de presenciar lo que parecía un ataque epiléptico o algo por el estilo mientras esperaba para ser atendido me sorprendió muchísimo la rapidez y la efectividad con la que actuó la chica con la sudadera de coordinación que estaba en ese momento atendiendo parecía conocer las maniobras a la perfección! desde luego que da gusto ver cómo en un centro deportivo la gente tiene estos conocimientos sobre como actuar en casos de emergencia pese a la espera y la situación después me atendió genial y super amable! nos veremos por dreamfit!,5,Hace 8 meses,positive
42,me encanta dreamfit grandes monitores siempre múltiples horarios y multitud de máquinas un ambiente de 10 gracias x hacerlo posible quiero remarcar que en la recepción siempre te atienden con una sonrisa y te ayudan en todo y se agradece …,5,Hace 2 años,positive
43,germán atento agradable y colaborador he ido a dar de baja a un amigo y ha sido súper amable,5,Hace un mes,positive
44,he vuelto después de más de 3 años porque me fue imposible entrenar es verdad que el gimnasio es algo caro y al leer los comentarios un día antes de ir sentí que había cometido un error matricularme nuevamente pero ayer fui el chico de recepción es un encanto que salude a la gente por su nombre motiva mucho y hay muchas más máquinas que hace 3 años no hay ninguna no disponible y la limpieza es constante lo único que también depende de la gente no doy las 5 estrellas porque hoy fue mi segundo día,5,Fecha de edición: Hace 7 meses,positive
45,despidan al que hizo la nueva distribución las mancuernas en a coruña las barras en cartagena los discos en chiclana de la frontera y las poleas en girona sinceramente es una vergüenza y una estupidez,2,Hace 3 meses,negative
46,tenía una membresía de gimnasio y me fui a brasil de vacaciones obviamente no pagué enero por las vacaciones pero hay varias cosas que no me gustaron del gimnasio el servicio es pésimo envían correos electrónicos y cuando deciden responder tardan semanas o un mes sin embargo son rápidos para cobrar creo que el gimnasio es demasiado caro incluso aumentaron el precio no veo que valga la pena pagar ese precio por el gimnasio que es un aumento de precio solo hace que la gente no quiera entrenar si fuera caro y excelente sería perfecto es por eso que krafit va a abrir en la misma zona cerca con un precio más bajo de 20 € mucha gente se cambiará a este gimnasio,1,Hace 9 meses,negative
47,llevo 3 meses y la verdad es que estoy muy contenta !!! nunca he sido de practicar deporte en lo más mínimo pero me siento tan a gusto que pienso seguir ya este estilo de vida las instalaciones geniales siempre están los chicos de mantenimiento de limpieza y en recepción para atenderte en lo que necesites además cada cual es más amable las clases son toda una adicción no he probado todas pero pienso hacerlo! gracias equipo dreamfit!!!,5,Hace 7 meses,positive
48,las instalaciones muy bien aunque existe masificación de gente por las tardes hasta para llenar la botella en las fuentes pero lo peor es la existencia de bandas que actuan allí llegando a acosar si no les eres de su agrado en mi caso lo puse en conocimiento del responsable de la instalación y llegaron a confirmarlo visionando las cámaras y como contestación me dieron el que como no llegaron a agredirme no podían hacer nada como es lógico me di de baja en el gimnasio espero que a otros les sirva de aviso esto que aquí expongo,1,Hace 8 meses,negative
49,elevando el alma y los músculos en dreamfit mi viaje de transformación hace algún tiempo me parecía que el gimnasio y yo éramos enemigos jurados si alguien hubiera tratado de hacerme levantar pesas habría respondido con una mirada que podría congelar a un yeti mi relación con la cinta de correr se limitaba a caminar hacia la nevera sin embargo mi vida dio un giro cuando descubrí dreamfit era como entrar en narnia pero en lugar de un fauno me recibieron con una sonrisa amistosa en el mostrador de recepción ese fue el primer indicio de que este gimnasio era diferente comencé mi odisea en la sala de pesas donde mi principal enemigo era una mancuerna de 5 kg que sospechosamente me miraba con desprecio intenté levantarla y con una gracia que solo yo podría lograr la envié rodando por el suelo pronto toda la sala aplaudió mi actuación estelar y me convertí en el comediante no oficial del gimnasio mis aventuras continuaron en las clases de bodypump en una ocasión me equivoqué de puerta y terminé en una clase de zumba en lugar de pilates no sabía qué estaba haciendo pero me uní a la fiesta de baile y mi falta de coordinación se convirtió en la broma del día mis compañeros de clase me alentaron en lugar de burlarse y esa fue la magia de dreamfit nadie te juzga aquí pero la parte más épica de mi viaje ocurrió en el solarium un día decidí relajarme en una tumbona y justo cuando cerré los ojos para disfrutar del sol artificial un ruido extraño me despertó resulta que me quedé dormido y en mi sueño ¡comencé a roncar tan fuerte que asusté a un par de palomas que volaban cerca! la risa contagiosa de las personas que me rodeaban hizo que mi siesta forzada se convirtiera en un espectáculo de comedia improvisado lo que hace especial a dreamfit es su comunidad conocí a personas increíbles que me inspiraron y me animaron a seguir adelante mi historia de transformación se convirtió en una aventura compartida hoy en día soy el orgulloso dueño de una mancuerna de 10 kg bailo zumba con confianza y nado como un verdadero atleta dreamfit me ha transformado de un patoso en el gimnasio a un guerrero del fitness y lo mejor de todo es que me divierto en el proceso así que si buscas un lugar donde tus errores se conviertan en anécdotas épicas donde puedas reírte de ti mismo mientras te pones en forma y donde cada día sea una nueva aventura ¡dreamfit en ciudad de los angeles es tu destino! juan david ávila cruz,5,Fecha de edición: Hace 2 años,positive
50,me he dado de baja justo antes de la nueva subida de precio no merece la pena pagar tanto por los servicios que ofrecen gimnasio súper masificado a pesar de que sea enorme casi imposible entrenar sobre todo en la zona de piernas cuando por fin alguna máquina queda libre ya hay una cola de gente preguntándote cuánto te queda lo del aforo limitado es pura mentira basta ver la cantidad de pulseras que hay debajo del mostrador de recepción para entender cómo le interesa sólo vender más matrículas gimnasio dreamfit es inútil que contestáis a las reseñas diciendo que el aforo está controlado si ese fuera el caso sería bastante fácil utilizar las máquinas a la hora de entrenar,1,Hace 11 meses,negative
51,voy a los bebederos y me encuentro la linda noticia de que algún asqueroso decidió arrojar sus mocos ahí y los de limpieza decidieron no hacer nada gimnasio asqueroso no volveré,1,Hace 11 meses,negative
52,el gimnasio esta bien para pasearte pero para entrenar olvidate da igual a la hora que vayas no vas a poder hacer tus ejercicios sin pedir la vez para una maquina no se si la gente duerme en el gimnasio porque voy a las 8 y esta lleno voy a las 14 00 que normalmente es la hora de comer y esta lleno voy a la hora de cierre y esta lleno nada mas vea otro gimnasio que merezca la pena me cambio ¿no hay limite de suscripcion en este gimnasio o que pasa? mas gente que una plaza de la india,2,Hace 7 meses,negative
53,ha quedado muy bien me gusta las nuevas maquinas y los monitores unos cracks,5,Hace 2 meses,positive
54,llevo dos semanas sin entrenar agusto primero las obras las estáis haciendo mal desde mi punto de vista para incomodar y apelotonar las máquinas como lo estáis haciendo y que no se pueda entrenar en un espacio agusto mejor es cerrarlo y no cobrar las mensualidades que lo pongáis a punto mi siguiente paso es reclamar las mensualidades que no he podido entrenar o el tiempo que dure las obras y si aún así no me convence terminaré abandonando este gimnasio que llevo años,1,Fecha de edición: Hace 3 meses,negative
