id,comment,rating,review_date,sentiment
16,tras años en el gimnasio he visto que la calidad ha bajado de manera notable los usuarios no desmontan las máquinas y se ha vuelto tan insidioso el problema que lo hacen en las narices de los monitores y estos ni se percatan tanto así que hasta los entrenadores personales de la mañana lo hacen y luego está el equipo que requiere mantenimiento…,2,Fecha de edición: Hace 4 meses,negative
18,llevo más de dos años yendo y me encanta tanto por la variedad y los horarios de las clases las máquinas a horas puntas están masificadas por lo que hay que adaptarte que incluya secadores para el pelo y que la taquilla funcione con la pulsera me parece un plus,5,Hace 7 meses,positive
20,es posible sentirse como en casa en un gym? sí en dreamfit eso es posible he probado gimnasios en varios países y ni hablar de cuántos fui a conocer el día que me apunté hasta que llegué a dreamfit las ventas no seguí buscando porque lo tiene todo máquinas muy buenas suele estar muy limpio monitores super majos y en general un ambientazo super agradable que te motiva a progresar! nunca me ha faltado ningún implemento para mis entrenos y por si fuera poco tienen una parrilla de clases dirigidas imperdibles y muchas de lesmills dreamfit las ventas? lo recomiendo hasta el fallo,5,Hace 2 años,positive
22,personal poco calificado no saben el reglamento o condiciones de permanencia o fechas exactas de cuando darse o no la baja de este establecimiento información contradictoria entre empleados araceli da una información y otro compañero otra quien será el deficiente no se sabe deberían de darle una vuelta y preparar supervisar más al personal !,1,Hace 3 meses,negative
23,excelente gym muy amplio con variedad de máquinas para uso super bien ubicado recomendable,5,Hace 8 meses,positive
24,hoy casi deciden expulsarme de dreamfit y quiero compartir los motivos primera sanción salir a las 15 00 en punto un domingo de un día a otro empiezan a sancionar por esto sin avisar y no dan ni un minuto de cortesía te sancionan aunque salgas a la hora exacta segunda sanción grabar mi entrenamiento lo prohíben sin previo aviso todo porque alguien se quejó de que la grabaron desde entonces la gente sigue grabando sin problema pero los monitores no intervienen si te pillan te sancionan tercera sanción me enfrento con educación a un grupo que decide ponerse en mitad del pasillo justo al lado mío charlando a gritos durante media hora la sanción me la llevo yo por usar el gimnasio para entrenar hablo con el director y me dice el gimnasio es para entrenar le respondo ¿entonces no es una cafetería? la gente viene aquí a todo menos entrenar básicamente me dice que eso es lo que tienen como clientes mucha otra gente que conozco que se toma en serio lo de entrenar también se ha quejado por lo mismo y por otras situaciones un día que se te olvida la toalla un simple error y ya empiezan a sancionar lo peor es lo que la gente seria tiene que aguantar grupos que no entrenan personas inventando ejercicios en máquinas para lo que no son o los que ocupan equipos enteros y no comparten esto hace que entrenar sea imposible si lo que queréis es lidiar con estas situaciones y que no os dejen entrenar con la incoherencia de dirección incluida dreamfit es vuestro gimnasio para todo lo demás elegid cualquier otra cadena,1,Hace un año,negative
25,hasta el 31 de diciembre de 2024 sigo en el gym… pero salgo corriendo … donde un tal d jorge gonzález… me imagino que gerente o supervisor aún no conoce lo que es el ipc y lo que es aplicar un 2 para el 2025 algo lógico y aplican subidas por encima del 6 … y así los últimos 6 años… porque si… y si añadimos que la sauna estuvo 3 meses sin funcionar un poco caos y ambas salas muy sucia que solo limpian lo que se ve gimnasio muy masificado y con monitores muy majos pero no he visto rectificar una postura ni ayudar a los novatos … creo que se aprovechan de los deportistas y los jóvenes y sus imposiciones porque si… pero en esos precios y por debajo ya hay álternativas mucho mejores… se merecen que se salgan 200… felices fiestas !!,1,Hace 11 meses,negative
26,no suelo realizar recomendaciones llevo entrenando muchos años en gimnasios y centros deportivos pero siempre en un perfil bajo y cuasi anti social ir a entrenar solo relacionarme lo mínimo e irme después de ya varios años de estancia en el dreamfit ventas y debido a un suceso reciente lamentable y desafortunado que se resolvió con una profesional gestión del problema por parte de la dirección del dreamfit si me voy a tomar la licencia de opinar sobre este gimnasio llevo varios años en este gym desde el periodo covid 19 dreamfit ventas es uno de los gym que utilizo en madrid por su buena ubicación dentro de mi ámbito profesional y personal la relación calidad precio es excelente atendiendo a instalaciones y personal buenos monitores y personal trainer douglas adrian javi araceli mara luis álvaro joel equipo muy dinámico y buena predisposición con los socios la dirección del centro bajo mi experiencia solo puedo decir que ha sido muy profesional en las distintas situaciones en las que me he visto involucrado el ambiente en este gym también es en general de lo mejor que me he encontrado en mis años que ya son unos cuantos frecuentando gimnasios y centros deportivos buen ambiente entre socios y usuarios buen rollo y la creación de grupos consecuencia de ese buen ambiente la única mala situación que he tenido en todo este tiempo por lo que me tocó presenciar y lo lamentable que fue ocurrió hace un par de meses estando de charla con dos amigas en una zona fuera de máquinas en el pasillo de las fuentes después de unos minutos de comentarios graciosos entre nosotros tuve que presenciar a un usuario como en actitud agresiva y con comentarios ofensivos increpaba gesticulando de forma agresiva a mis dos amigas que si les estaba taladrado la cabeza que les estaba molestando que si al gimnasio no se iba a hablar cuando intento dialogar con ese usuario no solo no rectifica en su actitud y comentarios si no que los reafirma y se enfrenta conmigo posteriormente mentiría e intentaría manipular sobre lo ocurrido a los responsables que había en ese momento la situación no pasa a mayores por la intervención de uno de los monitores no sólo realiza comentarios ofensivos si no que en la situación actual serían hasta denunciables cuando interviene la dirección del centro y me consulta solo les pido que analicen las grabaciones de las cámaras no necesité argumentar mas el suceso lo gestionaron hablando con el usuario y apercibiendole de sanción y de que esos graves sucesos no volvieran a ocurrir el usuario parece ser que abandonó el centro pero intentó dedicarse a desinformar sobre lo ocurrido e intentar realizar malos y falsos comentarios sobre el centro mi recomendación personal subjetiva es que probéis en este gym 2 3 meses y luego valoréis buen equipo buen ambiente excelentes instalaciones sauna y baño de vapor de obligado uso por poner un pero sería que antes teníamos un parking a precio muy económico y por tiempo ilimitado pero por el abuso y mala utilización de algunos usuarios se canceló,5,Hace un año,positive
27,el otro entreno que ayuda a hacer las carreras con carrosdfuego dreamfit fortalecer piernas y cuerpo es vuesta labor y estoy orgulloso de vuestro papel y si alguien quiere ser impulsor en alguna de nuestras carreras estaremos muy felices de integrarlo a nuestra familia de carrosdefuego,5,Hace 2 años,positive
28,es muy bueno el gym mejor algunos horarios que otros pero definitivamente bueno y las clases recomendadas,5,Fecha de edición: Hace 3 meses,positive
29,muy buen gimnasio muy grande y amplio con gran variedad de horarios y clases los monitores son buenos la única pega que es complicado coger las clases de pump están muy solicitadas,4,Hace 10 meses,positive
30,amplio casi todos los equipos y más para entrenar ambiente agradable y hay para todos los gustos cardio pesas maquinas diversas salas de clases grupales,5,Hace 4 años,positive
31,muy buena atención por parte de bruno !! era mi primera vez en el gym y me explicó todo a la perfección el gym está muy bien tiene todo lo necesario para entrenar …,5,Hace 7 meses,positive
32,decidí inscribirme en este gimnasio porque es el más grande cerca de mi casa y ofrece un buen precio a continuación detallo mi experiencia con algunos pros y contras pros el gimnasio es amplio tiene sauna dispone de una terraza para tomar el sol ofrece una variedad de clases buenas máquinas y peso libre contras hay demasiada gente lo que hace que el gimnasio se sienta pequeño hay pocos baños para la cantidad de gente que hay los baños de mujeres están sucios el sauna huele horrible porque la gente no usa toalla deberían hacer obligatorio el uso de toalla para evitar la acumulación de sudor algunos trabajadores del gimnasio son groseros y parecen tener como objetivo regañar a los clientes por cosas sin sentido algunos clientes utilizan varias máquinas al mismo tiempo y no quieren compartir y no hay instructores pendientes de esto en una ocasión el jefe del gimnasio estaba dándole una introducción a un instructor de ciclo yo estaba fuera del salón y a la hora exacta pasé mi pulsera para entrar y me quedé en la puerta esperando a pasar a las bicicletas me regañó y me sacó de la sala y me dijo que esperara cuando salió nos dijo que pasáramos la pulsera a lo que contesté que ya había hecho el check in a lo que contestó tienes que volverla a pasar nunca vuelvas a pasarla si no está el monitor aquí lo dijo de una manera tan borde aprovechándose de su pequeña y única autoridad en la vida en otra ocasión un instructor me regañó con un tono borde por llevar una mochilita del tamaño de una bolsa de cuerdas y me hizo dejarla en los lockers esto es incómodo porque ahí cargo mis ligas agua botella etc ahora llevo una bolsa de cuerdas dentro de mi mochilita por si vuelve a decir algo la meto en la bolsa y listo es absurdo permitir una bolsita de cuerdas pero no una mochilita que básicamente son lo mismo en diferente presentación ese mismo instructor debería de ponerse a ver quien no quiere compartir los aparatos mejor o a poner las pesas en su lugar o a hacer rutinas yo que sé mi última queja es que salí 1 minuto tarde y me enviaron un correo con tono amenazador esto parece ser una práctica común según otros comentarios que he leído ¿lo recomiendo? la verdad es que no pero por el momento es la única buena opción disponible cerca de mi si encuentro otro gimnasio mejor definitivamente me cambiaré,2,Fecha de edición: Hace un año,negative
33,llevo entrenando aquí desde que se inauguró he conocido unos cuantos gimnasios y éste es el mejor sin duda muy amplio y variedad de máquinas y pesas limpio y bien gestionado por las mañanas se entrena bien siempre tienes máquinas libres sauna y baño de vapor imprescindible para mí,5,Fecha de edición: Hace 2 años,positive
34,no me queda opción que dejar el gym siempre están rotas las máquinas las bicis s101 las dos rotas cada dos por tres algo roto hay dos gyms más por el barrio,1,Hace 8 meses,negative
36,¡hola! llevo poco tiempo aquí y hoy me ha sorprendido ver en el vestuario de mujeres a mediodía y estando casi vacío con muchas bancas libres como una mujer rubia de unos 30 35 años va y pone sus cosas toallas botellas literalmente encima de las cosas de otra chica morena de gafas que se estaba cambiando en ese espacio la chica afectada se queja y la rubia le contesta de forma agresiva y gritando que puede hacer lo que quiera porque paga la cuota ¡como si el resto no pagáramos nada! entonces la afectada va a reclamar a recepción varias veces y nadie viene mientras la otra mueve las cosas se cambia en el espacio que le quito a la que ya estaba y hace una foto imagino que para tergiversar la situación mi pregunta es para la dirección del centro ¿qué tipo de políticas y normativa tenéis si un socio a tiene este tipo de comportamientos invasivos y fuera de lugar hacia otros socios ? que seguridad tenemos los demás socios de que no nos pase esto a nosotros? la afectada estaba muy tranquila hasta que monto en cólera por la no respuesta del centro y falta de empatía y educación de la otra y las demás no sabíamos que hacer o decir para apaciguar los ánimos entre ambas creo que si algún responsable del centro le hubiese hecho caso a la afectada y le hubiese explicado a la segunda que eso no se puede hacer esto hubiese quedado en nada las dos se disculpaban y santa paz de todos modos la educación viene desde casa y el comportamiento de la rubia no es culpa del centro pero alguna regla debe haber para que si tú te estás cambiando no venga otra persona a moverte las cosas y sacarte de tu lugar más cuando todas llevamos cosas muy personales e íntimas,1,Hace 11 meses,negative
37,gimnasio amplio relación calidad precio inigualable instalaciones nuevas y sobre todo con la higiene mucho espacio y muy bien ventilado en éstos tiempo se mantiene la higiene y los puestos para desinfección,5,Fecha de edición: Hace 3 años,positive
38,la verdad es que estaba bastante satisfecha con el gym hasta que hoy cuando iba a salir tenía bloqueada la salida me acerqué al mostrador y me dice una chica muy amable que tenía el acceso bloqueado porque he incumplido el horario la expliqué que sería el sábado porque estuve en una clase de spinning virtual que terminaba a las 20 00 horas con objeto de no salir más tarde de la hora salí antes de que terminara la clase del estudio me pasé por taquilla cogí mi mochila no me duche y salí no saldría más tarde de las 20 02 ó 20 03 si sois tan estrictos con el horario estaría bien que las clases terminaran a las 19 30 o 19 45 pero no a las 20 00 es una incongruencia y después he recibido una carta que me amenazaban con expulsarme me parece bien que controlen el horario pero dejar 5 minutos de cortesía no estaría de más entre otras cosas porque puede haber una diferencia de pocos minutos entre el horario del gimnasio y el mío aún hay gente que utiliza relojes de agujas y que no tienen una pantalla!!! en fin me parece una medida desproporcionada y fuera de lugar si hay usuarios que abusan de las instalaciones fuera del horario me parece bien pero vamos tener esta sensación de persecución y de estress por seguir los horarios de clases implantados por el propio gimnasio me parece un despropósito también estaría bien que controlarán los usuarios que se quedan eternamente en las maquinas con el whatsapp impidiendo a otros usuarios el uso de las mismas eso sí estaría bien que lo controlarán pero no a los que vamos a relajarnos al gimnasio cumplimos las normas somos respetuosos y tenemos la sensación de persecución y en las clases virtuales de spinning y de elíptica estaría bien que revisaran la ventilacion de las mismas un saludo,1,Hace un año,negative
39,de los mejores gimnasios de ls zona buena calidad precio las máquinas son muy buenas y se suele entrenar muy agusto es verdad qué por la tarde hay más gente pero como en todos los gimnasios las clases son de 10,5,Hace 8 meses,positive
40,aunque siempre está lleno de gente hay tantas máquinas que siempre encuentras libre una de las que buscas las clases son superdivertidas y llenas de gente con ganas de pasarlo muy bien los vestuarios son cómodos con taquillas de buen tamaño y duchas con agua caliente todos los días y lo mejor de todo el personal siempre atento a tus comentarios y te solucionan cualquier problema,5,Hace 2 años,positive
41,la verdad es que estaba bastante satisfecha con dreamfit hasta que empecé a notar algunas situaciones que me parecen desproporcionadas una de ellas es el tema de las sanciones por salir uno o dos minutos más tarde me pasó lo mismo que a otros usuarios y sinceramente es una medida que considero exagerada entiendo que quieran controlar el horario pero imponer sanciones por salir apenas un par de minutos después de la hora no tiene sentido sobre todo cuando las clases terminan justo a la hora de cierre sería más razonable dejar unos minutos de cortesía para evitar esta sensación de estrés y persecución además noto que se presta mucha atención a estas pequeñas infracciones mientras que se descuida algo tan básico como el control de usuarios que se quedan en las máquinas sin usarlas entretenidos con el móvil eso sí que debería controlarse más en fin entre la sensación de estar vigilada todo el tiempo y las incongruencias en la gestión creo que es hora de reconsiderar si este es el lugar adecuado para ir a relajarse y hacer ejercicio,1,Hace un año,negative
42,llevo semanas tratando de contactar con ellos porque no me puedo desplazar debido a una lesión y no hay manera no contestan al correo,1,Hace 2 meses,negative
43,el gimnasio es excelente buena limpieza variedad de clases variedad de entrenadores y todos muy cercanos y amables para resolver tus dudas apoyarte o corregirte un ejercicio si lo necesitas además el gimnasio tiene salas virtuales con clases cada hora que permite que puedas encontrar una actividad en el momento del día que tienes libre también están continuamente poniendo más horarios para las clases y escuchando la opinión de los socios para implementar las recomendaciones especialmente recomiendo las clases de pilates que son excelentes las de cuerpo inferior y las de baile,5,Hace 2 años,positive
44,me he cambiado a este gimnasio este mes y por ahora lo recomendaría totalmente mucho espacio bien distribuido el personal es amable en su mayoría y las instalaciones están cuidadas!,5,Hace un año,positive
45,mi experiencia en este gym ha sido excepcional el personal es amable y servicial las instalaciones están limpias y bien equipadas y la variedad de clases y equipos disponibles es impresionante definitivamente lo recomendaría a cualquiera que busque un lugar para ponerse en forma y sentirse saludable,5,Hace un año,positive
46,es la primera vez en mi vida que escribo una reseña a raíz de un sorteo del gimnasio sorpresa sorpresa solo puedes ganar el sorteo si la reseña es muy muy positiva y creativa esto da una idea de para qué sirve leer las reseñas buenas o malas dicho esto que me inhabilita para ganar el sorteo llevo siendo socio desde que abrieron el gimnasio y no me he dado de baja así que supongo que será porqué estoy contento especialmente si tenemos en cuenta que han logrado que vaya con cierta regularidad,4,Hace 2 años,positive
48,excelente trato y cálidad sergio en especial gran profesional,5,Hace un mes,positive
49,llevo un año en este gimnasio y es la caña tu cuerpo te pide ir a diario! los monitores más enrollados y profesionales que he visto instalaciones limpias sin pelos en las duchas!!!! precio competitivo y gran espacio para hacer de mis tardes lo mejor del día,5,Hace 2 años,positive
50,me inscribí motivado por las buenas reseñas y ayer me di de baja tras seis meses de entrenamiento de 17 a 22 está lleno de ciclados encontrar banco o máquina libre es una utopía por la mañana más de lo mismo pero con niñatos jubilados o amas de casa haciendo 300 repeticiones por serie y retrasando el entrenamiento ajeno los monitores cambian cada semana y la atención es bastante mejorable ya me he apuntado a otro gimnasio de la zona hay que huír de este tipo de cadenas,1,Fecha de edición: Hace un año,negative
51,el gimnasio es amplio iluminado y tiene mucha variedad de maquinas quitando los clientes que hay de todo al final vas a entrenar y estar en forma mi puntuacion se debe a que repentinamente nos ha llegado un email en el que se indica que hemos abandonado el gimnasio durante el turno de tarde pasadas las 23 00 avisados por un trabajador muy majete la noche anterior sobre esta nueva politica en dicho email sin dar mucho detalle da la sensacion de que te avisan de que si se repite te acabaran echando entiendo y respeto el horario del gimnasio pero el gimnasio cierra a las 23 00 hora en la que puedo asegurar que todavia hay usuarios y al final salimos a las 23 02 23 03 no es que estemos hasta las 23 30 desde luego que mi pareja y yo no tenemos pensado volver en horario nocturno aunque realmente no solemos ir por la noche considero un poco exagerado este hecho si es cierto que a las 22 30 avisan que en media hora cierran y que a las 22 45 que cierran en 15 minutos y como 10 minutos despues agradecen que por favor procedamos a salir pues imaginate que a las 22 45 decidas ir a ducharte y tardes justo 15 minutos mas lo que tardes en vestirte sigues saliendo pasadas las 23 00 considero que deberian permitir un margen de salida ya somos adultos como para saber que hay un horario y que los empleados tienen su vida fuera de esos muros pd se me olvidaba mencionar que la ventilacion es mejorable en varias ocasiones he llegado a notar cierto sofoco por el calor y nada de corriente de aire los ventanales deberia! tener en la parte superior una ventanilla abatible para que haga corriente con la activacion de los ventiladores o extractores no se exactamente como tienen la instalacion del recorrido de extraccion ventilacion de aire rpd bajo mi puntuacion por otro suceso que me parece ya exagerado fui otro dia por la noche y estaban dos monitoras una chica española y otra que debe ser de honduras o guatemala estaba utilizando una maquina y la chica española me pregunto por unas pesas que tenia en el suelo le indique que las iba a utilizar y que colocaria todo al terminar cuando termine solo pude colocar dos porque en la maquina no habia espacio disponible donde se ubican los discos acto seguido fui otra maquina de la entrada del gimnasio y cuando estaba en un descanso la misma chica se acerco y me pregunto si habia terminado con la maquina anterior le dije que si y me dijo si podia colocar los discos le indique que coloque los que pude pero que el resto no porque no habia espacio total que me dispuse a colaborar como me pidio pero cerraban en 4 minutos y no queria otro aviso por email ya indicado arriba asi que fui al vestuario a por mis cosas y a marcharme cuando estaba apunto de pasar por recepcion la otra chica latina me paro y me indico que su compañera me habia pedido colocar los discos a lo que yo le explique lo mismo que a su compañera parece que no me entendido y me indico que si no lo hacia tendria una amonestacion porque y recalco esta frase es mi obligacion colocar lo que utilizo le volvi a explicar el motivo de haber dejado varios discos en la maquina y que si no salia ya iba a ser amonestado me repitio lo mismo y le dije que si querian que colaborara me dejara salir y que ella me abriera por la puerta auxiliar para no salir tarde con mi llave tuve que decirselo 3 veces para que lo entendiera finalmente hicimos lo que le propuse me indico que hay una plataformas donde se colocan los discos tambien estaban llenas que ironia asi que los busque y coloque los discos como pude y me fui personalmente opino que ser perseguido por dejar unos discos en su maquina o alguna cosa en otro sitio como si fuera una caza de judios es una exageracion y encima decir que es tu obligacion colocarlas cuando estas pagando por un espacio y un servicio yo coloco siempre las cosas en su sitio por empatia a los trabajadores los cuales no permiten que los que estan en practicas coloquen las cosas porque es obligacion del cliente ojiplatico me quedo,1,Fecha de edición: Hace un año,negative
52,llevo yendo a este gimnasio bastantes años ya que desde que lo probé por primera vez me ha parecido el mejor de todos los gimnasios a los que he ido anteriormente tiene bastantes máquinas y yo de momento no me he tenido que pelear por ninguna bastante amplio y limpio lo recomiendo sin ninguna duda y además si eres de ir a clases tienes un amplio abanico para elegir,5,Hace 2 años,positive
53,el mejor gimnasio sin duda!! llevo 7 años yendo y no me puede gustar más las instalaciones son buenísimas hay un montón de máquinas y material las clases son top! hay muchas y muy variadas sobretodo por las tardes vamos ese equipo bodycombat ahí hay super buena energía y buen rollo para mí lo mejor que tiene este gimnasio es el equipo humano entrenadores y profes cordinador director los chicos de prácticas que anda por la sala todos todos siempre están dispuestos a ayudar y a aconsejarte eso para mi tiene un valor incalculable que voy a decir lo recomiendo muchísimo bueno no tanto que después venis todos y se peta jajaja,5,Fecha de edición: Hace 2 años,positive
54,muy buena relación calidad precio tiene muchas clases disponibles a muchas horas las instalaciones son nuevas y está todo muy limpio la mayoría de los monitores son encantadores el hecho de que con la pulsera puedas entrar reservar y usar una taquilla me parece increíble los vestuarios son muy amplios lo recomiendo,5,Hace 6 años,positive
55,máquinas monitor s clases de todo tipo yoga body pump pilates body combat l boxeo todo un 10 además de tener más máquinas de las que sepas manejar cuenta con un montón de clases por si no te apetece ponerte tú sola tanto con monitor como online como con un monitor que te dirije a través de una pantalla tiene varias salas incluida una de estiramientos además me parece que tiene sauna y solarium la verdad que a eso no he ido porque no me da la vida muy buen gimnasio y todo bastante nuevo,5,Hace 2 años,positive
56,si quieres verte guapo y fuerte a tu gym de de confianza debes inscribirte dreamfit ventas limpieza máquinas en buen estado monitores con excelente servicio a los usuarios mi pareja y yo estamos muy contentos con este gimnasio,5,Hace 2 años,positive
57,soy socia desde hace algunos años es muy amplio tiene gran cantidad de maquinas cada monitor tiene su propio estilo y una energía única al momento de dar las clases el tema del aforo va variando según los meses del año y si es cierto que en horas punta tocara esperar un poco por alguna maquina pero tampoco es que sea una espera exagerada yo en líneas generales estoy muy contenta,5,Hace 2 años,positive
58,llevo acudiendo a este gimnasio desde su apertura y vaya por delante que mi valoración es muy buena los monitores cambian pero mantienen la atención y profesionalidad escribo esta reseña para comunicar un problema que me parece grave y se refiere al calor que hemos notado muchos en el gimnasio y especialmente en el estudio 1 en mi caso no he podido comentarlo con los directores porque no estan en el gimnasio los fines de semana es algo que venimos notando desde que se inició el verano desconozco la temperatura de las salas pero creo que deberían aparecer en algun panel en el gimnasio concretamente este sábado en la clase de bodycombat estábamos medio mareados no quise decir nada durante la clase para no interrumpir a pesar de extenderme me gustaría añadir que no entiendo por qué han desaparecido todos los administradores de gel de las salas en otros gym a los que he podido acidir este verano fuera de madrid uno puede limpiar lo que haya utilizado al finalizar y al comenzar me parece que es un nivel básico de higiene haya o no covid y no creo que el precio arruine al dueño dueños del gimnasio es pura calidad por favor revisad este tema y el de la temperatura cuanto antes muchas g,4,Hace 2 años,positive
59,he estado desde el 2021 apuntado a este gimnasio mi inscripción acababa hoy pero hablé con un trabajador del establecimiento ayer y me comentó que hoy podría entrar al gimnasio hoy al intentar entrar se me ha denegado el acceso y al preguntar a uno de los trabajadores si me podía ayudar con un tono amable no solo no me ha ayudado sino que además me ha hablado con tono desafiante diciédome que podía pedir la hoja de reclamaciones pero que no iba a llegar a ningún sitio al explicarle que su compañero me dijo que hoy podía entrar el trabajador ha seguido con su actitud desafiante y he decidido irme del establecimiento es una pena que algunos empleados del propio gimnasio no conozcan el producto que venden pero lo más preocupante es que estas personas que trabajan de cara al público traten así a sus clientes he estado mucho tiempo apuntado a este gimnasio pero después del episodio que he vivido hoy junto a situaciones que he vivido con alguno de los trabajadores en los último mes ha hecho que decida no volver a apuntarme a este gimnasio si quieren estar en un entorno agradable en el que sean tratados de manera adecuada seguro que encuentran opciones mejores por la zona,1,Hace un año,negative
